id,sub_organ_code,organ_name,ownership_percent,symbol
22246540,CC1VIETTONG,Công ty Cổ Phần Xây Dựng Số Một Việt Tổng,0.204,CC1
22246541,CDC,Công ty Cổ phần Chương Dương,0.2377,CC1
22246542,CLCONS,CÔNG TY CỔ PHẦN XÂY DỰNG VÀ KINH DOANH NHÀ CỬU LONG,0.0,CC1
22246543,DAHC,Công ty CP Thủy Điện Đắk R'tíh,0.4007,CC1
22246544,HPRC,Công Ty TNHH Đầu Tư Đường Ven Biển Hải Phòng,0.75,CC1
22246545,MTCMBM,Công ty Cổ Phần Xây Dựng Và Khai Thác Vật Liệu Xây Dựng Miền Trung,0.2238,CC1
22246438,PCC1,Công ty Cổ phần Tập đoàn PC1,0.0,CBI
22246254,SEAPRODEX,Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần,0.0,CAN
22253108,ONCOMM,Công ty Cổ Phần Truyền Thông On+,0.36,CAB
22253109,SMJC,"Công ty Cổ Phần Truyền Thông, Quảng Cáo Đa Phương Tiện",0.2,CAB
22253110,VTVCABND,Công ty Cổ Phần VTVCab Nam Định,0.39,CAB
22253111,VTVHUYNDAI,Công ty TNHH Mua Sắm Tại Nhà Vtv-hyundai,0.25,CAB
22246225,11040,Công ty Cổ Phần Gốm Xây Dựng Giếng Đáy Quảng Ninh,0.4209,C69
22246226,11041,Công ty Cổ phần Cơ Điện Nông Nghiệp Hải Dương,0.4333,C69
22246227,6400453703,Công ty Cổ phần Thực Hiện Dự Án Khu Đô Thị Mới Tổ 4 Phường Nghĩa Đức,0.35,C69
22246378,BOT1ACIENCO4,Công ty TNHH Hai Thành Viên Bot Quốc Lộ 1a Cienco4 - Tct319,0.51,C4G
22246379,BOTTNCM,Công ty TNHH Bot Thái Nguyên - Chợ Mới,0.4931,C4G
22246380,BOTYENLENH,Công ty TNHH Bot Cầu Yên Lệnh,0.3,C4G
22246381,0109695039,Công ty Cổ Phần Cienco4 Japan Bridge,0.4967,C4G
22246382,12259,Công ty Cổ phần Tư Vấn Cienco4,0.375,C4G
22246383,BOT1ACIENCO4,Công ty TNHH Hai Thành Viên Bot Quốc Lộ 1a Cienco4 - Tct319,0.51,C4G
22246384,BOTTNCM,Công ty TNHH Bot Thái Nguyên - Chợ Mới,0.4931,C4G
22246385,BOTYENLENH,Công ty TNHH Bot Cầu Yên Lệnh,0.3,C4G
22246386,C412,Công ty Cổ Phần 412,0.49,C4G
22246387,C415,Công ty Cổ Phần Xây Dựng Và Đầu Tư 415,0.49,C4G
22246388,C422,Công ty Cổ Phần 422,0.49,C4G
22246389,C499,Công ty Cổ Phần 499,0.34,C4G
22246390,EECO2,Công Ty Cổ Phần Thiết Bị Giáo Dục 2,0.9901,C4G
22246232,MDG,Công ty Cổ phần Miền Đông,0.32,C32
22246233,TDLA,Công ty Cổ Phần Bê Tông Ly Tâm Thủ Đức - Long An,0.425,C32
22246217,PMWC,Công ty Cổ phần Cấp Nước Phú Mỹ,0.1669,BWS
22246218,VTSPORTS,Công ty CP Thể Thao Vũng Tàu,0.35,BWS
22246219,WASCD,Công ty Cổ phần Cấp Nước Châu Đức,0.0507,BWS
22246068,1801423672,Công ty Cổ Phần Nước Sài Gòn - Cần Thơ,0.47,BWE
22246069,3101091785,Công ty Cổ phần Biwase Quảng Bình,0.3328,BWE
22246070,BIDC,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,0.0,BWE
22246071,CPHA,Công ty Cổ Phần Đầu Tư Xây Dựng Chánh Phú Hòa,0.4345,BWE
22246072,CT2WASUCO,Công ty Cổ phần Cấp nước Cần Thơ 2,0.4886,BWE
22246073,CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,0.2464,BWE
22246074,GIWACO,Công ty Cổ Phần Cấp Nước Gia Tân,0.3509,BWE
22246075,LAW,Công ty Cổ phần Cấp thoát nước Long An,0.3806,BWE
22246076,NQB,Công ty Cổ phần Cấp nước Quảng Bình,0.41,BWE
22246077,TDMWATER,Công ty Cổ phần Nước Thủ Dầu Một,0.0,BWE
22246208,12336,Công ty CP Bông Và Kinh Doanh Tổng Hợp Miền Trung,0.4981,BVN
22246202,BVB,Ngân hàng Thương mại Cổ phần Bảo Việt,0.4952,BVH
22246201,BVTI,Công ty TNHH Bảo hiểm Bảo Việt Tokio Marine,0.49,BVH
22246203,TNPQ,Công ty Cổ Phần Trung Nam Phú Quốc,0.49,BVH
22246183,10992,Công Ty Trách Nhiệm Hữu Hạn Du Lịch Bến Thành - Phú Xuân,0.4333,BTV
22246184,10993,Công Ty Trách Nhiệm Hữu Hạn Khách Sạn Bến Thành Đồng Khởi Boutique,0.3,BTV
22246185,10994,Công ty TNHH Căn Hộ Cho Thuê Nhà Phong Lan,0.2222,BTV
22246186,BTLOGIS,Công ty Cổ phần Giao nhận Bến Thành,0.5,BTV
22246179,VTVI,Công ty Cổ phần đầu tư Thịnh Vượng,0.4621,BTT
22246175,BDHC,Công ty Cổ phần Thủy điện Buôn Đôn,0.25,BTP
22246159,0314174864,CÔNG TY CỔ PHẦN XÂY DỰNG & KỸ THUẬT H&B,0.44444,BT6
22246160,3702772228,CÔNG TY CỔ PHẦN BETON 6 - PRO,0.35,BT6
22246161,B602BM,Công ty Cổ phần Bê tông 620 - Bình Minh,0.0,BT6
22246162,B602BT,Công ty Cổ phần Bê tông 620 - Bến Tre,0.0,BT6
22246163,B602LA,Công ty Cổ phần Bê tông 620 - Long An,0.0,BT6
22246149,SBCO,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,0.0,BSP
22246148,12335,Công ty CP Dịch Vụ Vĩnh Lộc - Bến Thành,0.2724,BSC
22246147,BTLOGIS,Công ty Cổ phần Giao nhận Bến Thành,0.0,BSC
22245922,BTP,Công ty Cổ phần Nhiệt điện Bà Rịa,0.0,BSA
22245923,TV4,Công ty Cổ phần Tư vấn Xây dựng Điện 4,0.0,BSA
22245867,BAKARUCO,Công ty Cổ Phần Cao Su Bà Rịa - Kampong Thom,0.4915,BRR
22246140,VNRG,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần,0.0,BRC
22246112,12322,Công ty TNHH Đầu Tư Cấp Nước Bắc Ninh,0.6,BNW
22246113,BCJC,Công Ty Cổ Phần Cấp Nước Số 2 Bắc Ninh,0.20625,BNW
22246106,BINHMINHVIET,Công ty Cổ Phần Đầu Tư Kinh Doanh Bất Động Sản Bình Minh Việt,0.26,BMP
22246107,DPC,Công ty Cổ phần Nhựa Đà Nẵng,0.2905,BMP
22246102,ACC,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,0.1819,BMJ
22246100,UICVN,Công ty Bảo hiểm liên hiệp,0.4845,BMI
22246101,VINATEX,Tập đoàn Dệt May Việt Nam,0.0,BMG
22246097,12334,CÔNG TY TNHH THỰC PHẨM RẠNG ĐÔNG,0.44,BMF
22246098,PETRO,Tập đoàn Xăng dầu Việt Nam,0.0,BMF
22246092,KPLTD,Công ty TNHH Khang Phú,0.386,BLF
22248020,12680,Công ty Cổ Phần Thời Trang Quốc Tế Ngôi Sao,0.2,BKH
22246080,BONAMTOUR,Công ty Cổ phần Đầu tư Thương mại và Du lịch Bó Nặm,0.265,BKC
22246015,BIDML,Công ty TNHH Bảo hiểm Nhân thọ BIDV MetLife,0.3502,BID
22246016,BIDT,Công ty Liên Doanh Tháp Ngân Hàng Đầu Tư Và Phát Triển Việt Nam,0.55,BID
22246017,VRB,Ngân Hàng Liên Doanh Việt - Nga,0.5,BID
22246018,CAVIFOODS,Công ty TNHH Lương Thực Campuchia - Việt Nam,0.0,BID
22246019,VALC,Công ty Cổ phần Cho thuê Máy bay Việt Nam,0.1852,BID
22245996,NTL,Công ty Cổ phần Phát triển Đô thị Từ Liêm,0.0,BHT
22245994,HBHP,Công ty Cổ phần HABECO - Hải Phòng,0.140625,BHP
22245987,BHK,Công ty Cổ phần Bia Hà Nội - Kim Bài,0.280983,BHN
22245988,HABECOLAND,Công ty Cổ Phần Đầu Tư Phát Triển Habeco,0.45,BHN
22245989,HABECOPACK,Công ty Cổ Phần Bao Bì Habeco,0.4422,BHN
22245990,HABECOTRANS,Công ty Cổ Phần Vận Tải Habeco,0.28,BHN
22245991,HRB,Công ty Cổ phần Harec Đầu tư và Thương Mại,0.4,BHN
22245992,SMYHG,CÔNG TY TRÁCH NHIỆM HỮU HẠN THỦY TINH SAN MIGUEL YAMAMURA HẢI PHÒNG,0.2721,BHN
22245969,BHN,Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội,0.0,BHK
22245966,LICOGI,Tổng Công ty LICOGI - Công ty Cổ phần,0.0,BHA
22245965,DNP,Công ty Cổ phần DNP Holding,0.0,BGW
22245954,0105978646,Công ty Cổ Phần Belco Hà Nội,0.38,BEL
22245920,12321,Công ty CP Phát Triển Thời Trang,0.7608,BDG
22245921,BDMIE,Tổng Công ty Sản xuất - Xuất nhập khẩu Bình Dương - Công ty cổ phần,0.0,BDG
22245907,DAD,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng,0.0,BDB
22245901,10677,Công ty Cổ phần Đầu tư Thương mại Dịch vụ Gia Khang,0.49,BCR
22245902,TRACODI,Công ty cổ phần Tập đoàn Xây dựng Tracodi,0.0,BCR
22253156,3800653444,Công ty CP Khoáng Sản Fico Bình Phước,0.2397,BCO
22246028,12671,Công ty Cổ Phần Đầu Tư Và Phát Triển Công Nghiệp Đông Sài Gòn,0.3,BCM
22246029,3702880833,Công ty CP Giải Pháp Năng Lượng Thông Minh Việt Nam - Singapore,0.36,BCM
22246030,3703112908,Công Ty Cổ Phần Đầu Tư Và Phát Triển Điện Becamex - Vsip,0.0,BCM
22246031,BECAMEXBD,Công ty Cổ Phần Becamex Bình Định,0.4,BCM
22246032,BECAMEXBP,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật Becamex - Bình Phước,0.4,BCM
22246033,BECAMEXTOKYU,Công ty TNHH Becamex Tokyu,0.35,BCM
22246034,BIWASE,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,0.1944,BCM
22246035,BWID,Công Ty Cổ Phần Phát Triển Công Nghiệp Bw,0.3,BCM
22246036,CSBD,Công ty Cổ phần Cao Su Bình Dương,0.4694,BCM
22246037,IJC,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,0.4976,BCM
22246038,SAVIPHARM,Công ty Cổ phần Dược Phẩm Savi,0.3519,BCM
22246039,SETIABECAMEX,Công ty Cổ phần SetiaBecamex,0.4,BCM
22246040,TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,0.4859,BCM
22246041,VSIP,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam - Singapore,0.49,BCM
22245893,1101834236,CÔNG TY TNHH B.O.T ĐT 830,0.0,BCG
22251555,TINN,Công ty Cổ phần Tổng Công ty Tín Nghĩa,0.0,BAX
22251085,0107038831,Công ty Cổ Phần Dịch Vụ Suất Ăn Hàng Không Việt Nam,0.2929,AST
22245803,12654,Công ty TNHH Thương mại Vinh Quang,0.49,ASP
22245804,12655,CÔNG TY TNHH  ĐẦU TƯ VÀ PHÁT TRIỂN TÂN ĐẠI PHÁT,0.49,ASP
22245805,12656,CÔNG TY CỔ PHẦN  SẢN XUẤT VÀ KINH DOANH THƯƠNG MẠI THÀNH ĐẠT,0.49,ASP
22245806,12657,Công ty TNHH Khí Dầu Mỏ Hóa Lỏng Be Ta Gas,0.383,ASP
22245807,12658,Công ty TNHH Lpg Tiến Phát,0.49,ASP
22245808,12659,CÔNG TY CỔ PHẦN  KHÍ HÓA LỎNG HOÀNG ANH,0.35,ASP
22245809,12660,Công ty Cổ phần Lpg Biển Đông,0.2,ASP
22245810,HVNGC,Công ty TNHH Bình khí đốt Hong Vi Na,0.35,ASP
22245777,VNAIR,Tổng Công ty Hàng không Việt Nam - CTCP,0.0,ARM
22250346,3901307553,Công ty TNHH Chăn Nuôi Somo Farm Tân Biên,0.4,APT
22245767,12646,Công ty Cổ Phần Xăng Dầu App 1 Thanh Hóa,0.4,APP
22245768,12647,Công ty TNHH Bắc Hương,0.4,APP
22245755,TAYNGUYENAGRI,Công ty TNHH Nông Sản Tây Nguyên,0.2,APF
22248738,0201728871,Công ty Cổ Phần Thương Mại Amecc,0.0,AMS
22248739,0202182063,Công ty Cổ Phần Trung Tâm Module Toàn Cầu,0.0,AMS
22245685,12623,CÔNG TY CỔ PHẦN DECOHOUSE,0.4,AMD
22245675,ALTAP,Công ty Cổ Phần In Thương Mại Quảng Cáo Âu Lạc,0.376,ALT
22245666,3602503768,Công ty Cổ phần Thực phẩm G.C,0.445,AIG
22252557,VIETHABEER,CÔNG TY CỔ PHẦN  BIA VÀ NƯỚC GIẢI KHÁT VIỆT HÀ.,0.2146,AIC
22252558,VIGE,Tổng Công ty Vật Tư Nông Nghiệp - Công ty Cổ phần,0.1286,AIC
22252559,VINAWIND,Công ty Cổ phần Điện Cơ Thống Nhất,0.2424,AIC
22245629,IMP,Công ty Cổ phần Dược phẩm IMEXPHARM,0.0,AGP
22245632,0317104664,Công Ty TNHH Thương Mại Louis Angimex,0.49,AGM
22245633,12305,Công ty TNHH Angimex Furious,0.49,AGM
22245634,12306,Công ty CP Golden Paddy,0.2955,AGM
22245635,ARMKTK,Công ty TNHH Angimex - Kitoku,0.3296,AGM
22245620,0108846863,CÔNG TY CỔ PHẦN THƯƠNG MẠI KINH DOANH HOÀNG GIA VN,0.0,AFX
22246783,1001225939,Công ty CP Đầu Tư An Ninh Thái Bình,0.48,ADS
22246784,1001232090,Công ty CP Tập Đoàn Năng Lượng Xanh Ad,0.0,ADS
22246785,12312,Công ty Cổ phần Đầu tư Thái Bình Cầu Nghìn,0.45,ADS
22246786,VTRI,Công ty Cổ phần - Viện Nghiên cứu Dệt may,0.3,ADS
22246461,12341,CÔNG TY TNHH VKIDS VIỆT NAM,0.38,ADG
22246462,12342,CÔNG TY CỔ PHẦN CÔNG NGHỆ LAZI,0.48,ADG
22246463,12343,CÔNG TY CỔ PHẦN TECHCEN,0.29,ADG
22246464,ADOPVN,CÔNG TY TNHH ADOP VIETNAM,0.4,ADG
22246465,CLEVERNET,CÔNG TY CỔ PHẦN MẠNG QUẢNG CÁO THÔNG MINH,0.4,ADG
22245606,SAS,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,0.4907,ACV
22245607,ACSV,Công ty Cổ Phần Dịch Vụ Hàng Hóa Hàng Không Việt Nam,0.2,ACV
22245608,CRTC,CÔNG TY CỔ PHẦN NHÀ GA QUỐC TẾ CAM RANH,0.1,ACV
22245609,DNAHT,Công ty Cổ Phần Đầu Tư Khai Thác Nhà Ga Quốc Tế Đà Nẵng,0.1,ACV
22245610,HGSC,Công Ty Cổ Phần Phục Vụ Mặt Đất Hà Nội,0.2,ACV
22245611,SAAM,Công ty TNHH Dịch Vụ Bảo Dưỡng Máy Bay Cảng Hàng Không Miền Nam,0.51,ACV
22245612,SAGS,Công ty Cổ phần Phục vụ mặt đất Sài Gòn,0.4803,ACV
22245613,SATCO,Công ty Cổ Phần Thương Mại Hàng Không Miền Nam,0.2953,ACV
22245614,SATSCO,Công ty Cổ Phần Vận Tải Hàng Không Miền Nam,0.3,ACV
22245615,SCSC,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,0.1361624,ACV
22245616,TCPINVES,Công ty Cổ phần Đầu tư TCP,0.18,ACV
22245597,0102264114,Công Ty Cổ Phần Tập Đoàn Khoáng Sản Tam Cường,0.49,ACM
22245707,1101894549,Công ty CP Thắng Lợi Homes,0.3,ACG
22245591,BHCC,Công Ty Cổ Phần Xây Dựng - Giao Thông - Thủy Lợi Bình Dương.,0.1098,ACC
22245592,BMJ,Công ty Cổ phần Khoáng sản Miền Đông AHP,0.0427,ACC
22245593,MYPHUOCHJC,Công ty Cổ Phần Bệnh Viện Mỹ Phước,0.1245,ACC
22245583,ACBD,CÔNG TY CỔ PHẦN DỊCH VỤ BẢO VỆ NGÂN HÀNG Á CHÂU,0.0,ACB
22245582,SGGS,Công ty Cổ phần Sài Gòn Kim hoàn ACB- SJC,0.0,ACB
22245574,CAJIMEX,Công ty Cổ phần Xuất nhập khẩu Vật tư Nông nghiệp III,0.1195,ABS
22252552,0102008907,Công ty CP Truyền Thông Vnnplus,0.2859,ABC
22252553,0106479079,Công Ty Cổ Phần Thương Mại Điện Tử Lingo,0.2,ABC
22245564,MCTBM,Công Ty CP Vật Liệu Xây Dựng Motilen Cần Thơ,0.4498,AAM
22245562,0102181549,Công ty Cổ Phần Giải Pháp Và Dịch Vụ Phần Mềm Nam Việt,0.49,AAA
