CP,Năm,Kỳ,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,(Lãi)/lỗ các hoạt động khác,Lưu chuyển tiền thuần từ HĐKD trước thuế,Chi từ các quỹ của TCTD,"Chi trả cho việc mua lại, trả cổ phiếu",Thu lãi và cổ tức,_Tăng/Giảm các khoản phải thu,_Tăng/Giảm các khoản phải trả,Cố tức đã nhận
BCG,2023,4,2458329792.0,175852099550.0,73439399727.0,-2521378357.0,0.0,20731737919.0,347160636103.0,617120824734.0,385715634713.0,-77739305481.0,-1307229670846.0,-37649872184.0,-942492342769.0,-92874284664.0,1165380000.0,-1120219000.0,-1419729042406.0,-182734283687.0,3970849966.0,-105932685879.0,813524920643.0,-8457011413.0,489820547800.0,48049918474.0,1058242255904.0,2800165979979.0,1294126352618.0,-3583723918809.0,-973066510.0,-44441903673.0,465147895605.0,103661109103.0,653300254554.0,-72308137.0,756889055520.0,,,,-5548000.0,,,,
BCG,2023,3,35768018913.0,158824394855.0,33650715431.0,85394161902.0,0.0,-234107492369.0,431548866395.0,511078665127.0,464183536645.0,160945029661.0,-1300389437722.0,37783391467.0,138834227294.0,-20310204525.0,797317000.0,-1352950000.0,-8429271203.0,32554610917.0,1772425033.0,-130917548495.0,-208367659710.0,-220184142501.0,35227882000.0,136831707379.0,-353082725377.0,98760000000.0,750657683158.0,-557749730790.0,-3701930899.0,-8000000000.0,279743029469.0,-81768967111.0,734721465854.0,347755811.0,653300254554.0,,,,-222992000.0,,,,
BCG,2023,2,193587149693.0,143160787026.0,-15459915271.0,26189538252.0,0.0,-96785232455.0,418645301495.0,669337628740.0,2261790994765.0,24047522724.0,-1513683392914.0,-66382165990.0,-520974171964.0,-5935241906.0,512100000.0,-4683108339.0,844083165116.0,-73106457831.0,-56644467345.0,-237593917559.0,193010685489.0,177411695802.0,-9784992334.0,45282977773.0,38575523995.0,503000000.0,2743826469982.0,-3490404117041.0,-2600238658.0,0.0,-748674885717.0,133983803394.0,600656508886.0,81153574.0,734721465854.0,,,,0.0,,,,
BCG,2023,1,35410967845.0,136919688284.0,-41515606542.0,-2119276757.0,0.0,-50768763343.0,396772225050.0,474699234537.0,-32529663161.0,-15768461594.0,409884633416.0,17506658564.0,-393206865362.0,-20628244597.0,900000.0,-8198100000.0,431760091803.0,-29820223325.0,76302389514.0,-121988791211.0,43979080496.0,-572137961000.0,425116517062.0,43209326712.0,-135339661752.0,0.0,368682575842.0,-692755520801.0,-1184805606.0,0.0,-325257750565.0,-28837320514.0,629496375653.0,-2546253.0,600656508886.0,,,,0.0,,,,
BCG,2022,4,-318323552340.0,136005483597.0,-17428882521.0,-26989861137.0,0.0,-135029629324.0,380387332736.0,18620891011.0,-3982358892498.0,153118924326.0,2277053154062.0,57974542974.0,-297223694651.0,-57346607322.0,0.0,-254900000.0,-875346582098.0,-487344953639.0,7233932798.0,-205164042829.0,331960886002.0,-1483504750045.0,2113238590000.0,-41875762716.0,234543899571.0,1014559885398.0,1695177985031.0,-2736385245559.0,-1183794321.0,-27771444312.0,-55602613763.0,-696405296290.0,1325306111748.0,598456300.0,629499271758.0,,,,0.0,,,,
BCG,2022,3,59278249174.0,153962097966.0,-18451629654.0,15539034809.0,0.0,-46244179234.0,302391684893.0,466475257954.0,1274222260202.0,-153338481308.0,-1513013775106.0,63344137889.0,-244536644388.0,-81684370218.0,890000.0,-3281321502.0,108187953523.0,-136309496756.0,10743648952.0,-244111186344.0,263415451287.0,-2279256139229.0,1569965499344.0,-42060010624.0,-857612233370.0,725706000000.0,1199723520459.0,-430898460945.0,-1147440149.0,-251105581300.0,1242278038065.0,492853758218.0,832277260522.0,175093008.0,1325306111748.0,,,,0.0,,,,
BCG,2022,2,373445553008.0,118146738383.0,102506714279.0,29783586647.0,0.0,-405619284683.0,391484115485.0,609747423119.0,-3860967516393.0,-268902856399.0,4124252052614.0,-94620351619.0,-377155663300.0,-83440994689.0,5960000.0,517236364.0,-250564710303.0,-2583102644224.0,65725407229.0,-1455086046890.0,949810590979.0,-200876445105.0,1697469493204.0,-260511937080.0,-1786571581887.0,1386257623982.0,1197960922286.0,-520846084046.0,-1429249003.0,-75347485572.0,1986595727647.0,-50540564543.0,882447484459.0,370340606.0,832277260522.0,,,,0.0,,,,
BCG,2022,1,659280346996.0,155170110711.0,36161217014.0,1674118902.0,0.0,-525906697280.0,311694883492.0,638073979835.0,-1119946893719.0,23829712531.0,-1018353559826.0,12609347341.0,-236819870216.0,-20483435269.0,0.0,-8783450000.0,-1729874169323.0,-348077949587.0,0.0,-63293981316.0,629522285000.0,-3380809804002.0,345134336196.0,275191010972.0,-2542334102737.0,2907564266000.0,4028624499968.0,-2815033454720.0,-770411175.0,-9751221028.0,4110633679045.0,-161574593015.0,1044039648431.0,-17570957.0,882447484459.0,,,,0.0,,,,
BCG,2021,4,342111091119.0,93435630346.0,8564696074.0,-3127775629.0,0.0,-702300692882.0,199543987962.0,-61773063010.0,568421681985.0,-838447180006.0,-1889091923098.0,33098838106.0,-215937839684.0,-8046278485.0,800000.0,-2530497314.0,-2305515442306.0,760038333608.0,-14405296583.0,-75792096111.0,259700725000.0,662359602750.0,1044078598611.0,559004862796.0,3194984730071.0,341653596000.0,3328725430691.0,-4075966908604.0,-1015034919.0,-118446918962.0,-525049835794.0,364419451971.0,689108067503.0,-510725562.0,1053016793912.0,,,,0.0,,,,
BCG,2021,3,270146746796.0,90972699799.0,0.0,5770514734.0,0.0,-645519843142.0,461561257709.0,182931375896.0,2279606899332.0,-50725711204.0,45353375973.0,-2431874561.0,-501524158250.0,-4286480955.0,0.0,0.0,845573407031.0,-965356330491.0,976275257.0,-638836250031.0,687061154341.0,2493100847.0,-219385307692.0,330822834993.0,-802224522776.0,130990000000.0,465236758285.0,-948758396990.0,-627234258.0,-285819480912.0,-638978353875.0,-595629469620.0,1284820241574.0,-82704451.0,689108067503.0,,,,0.0,,,,
BCG,2021,2,398107364543.0,137412385938.0,0.0,-7332902089.0,0.0,-614567882946.0,291561559143.0,205180524589.0,-5151762654819.0,68369122795.0,-1245787826827.0,-16882164554.0,-239498658197.0,-34678267359.0,2980000.0,-611000000.0,-6415667944372.0,-671636402443.0,220218181.0,-381745878890.0,0.0,-2953504390696.0,2018378370163.0,126238716232.0,-1862049367453.0,845350000000.0,7749476258810.0,-1012865378037.0,-1037096597.0,-9000000000.0,7571923784176.0,-705793527649.0,1988968677417.0,1645091806.0,1284820241574.0,,,,0.0,,,,
BCG,2021,1,200084752294.0,91180573462.0,0.0,-9333670.0,0.0,-290247918706.0,134961790681.0,135969864061.0,617054906023.0,82551696003.0,-2104988934762.0,-45744235605.0,-69421777261.0,-47641314995.0,0.0,-6996640000.0,-1439216436536.0,-1244536716986.0,0.0,-6217380000.0,0.0,0.0,721537228370.0,61992740834.0,-467224127782.0,674623800000.0,2653815242793.0,-332134316069.0,-291273936.0,-4000000000.0,2992013452788.0,1085572888470.0,903386455277.0,9333670.0,1988968677417.0,,,,0.0,,,,
BCG,2020,4,226922228748.0,25599805434.0,21837014240.0,202153567.0,0.0,-484096915998.0,203436598728.0,-6099115281.0,-2007062153525.0,-629167975166.0,3902089329684.0,864777353112.0,-156425794081.0,-8704977346.0,5960000.0,-982547202.0,1398504740195.0,-3582636127933.0,6862700000.0,-2700000000.0,2170000000.0,1143182034844.0,133765441795.0,186454306692.0,-2112901644602.0,0.0,1389049367251.0,-434384863673.0,-291273936.0,-78239721635.0,876133508007.0,161736603600.0,741852005244.0,-202153567.0,903386455277.0,,,,0.0,,,,
BCG,2020,3,101906032031.0,9260289125.0,0.0,-13328529.0,0.0,-59789699361.0,76719583979.0,128082877245.0,-1652199434187.0,-93847099266.0,2187865674203.0,1484498545655.0,-28527988868.0,-13323673411.0,7500000000.0,-60154999.0,2019988746372.0,-337193318331.0,-636381186.0,-620000000.0,-11900000000.0,-1930155037180.0,315072400000.0,49035555380.0,-1916396781317.0,280000000000.0,679499467818.0,-475037052104.0,-291273936.0,-102589105960.0,381582035818.0,485174000873.0,256664675842.0,13328529.0,741852005244.0,,,,0.0,,,,
BCG,2020,2,37708949890.0,23716350202.0,12880619025.0,13359529.0,0.0,-197187874118.0,76624413165.0,-46244182307.0,-3037907678933.0,-47098296229.0,2072563959367.0,-25837006986.0,-254361770755.0,-36301862833.0,-15287598.0,-4841409393.0,-1380043535667.0,-36769486773.0,0.0,-2400000000.0,13500000000.0,-741017003436.0,1367112000000.0,97369732919.0,697795242710.0,-96054000000.0,1700567495531.0,-1030421435994.0,-291273936.0,-9000000000.0,564054785601.0,-118193507356.0,374871542727.0,-13359529.0,256664675842.0,,,,-746000000.0,,,,
BCG,2020,1,13387939509.0,8402868370.0,0.0,-1000.0,0.0,-52290336096.0,40572273440.0,10072744223.0,-321240210455.0,-184986415111.0,388176778291.0,-14195807969.0,-43559835760.0,-104434469.0,15287598.0,-2893890608.0,-168715784260.0,9975548979.0,690000000.0,-1600000000.0,0.0,-425412150000.0,363398400000.0,10468048639.0,-42480152382.0,96054000000.0,564775431425.0,-221427159521.0,-292186639.0,-4000000000.0,435856085265.0,224660148623.0,150211393104.0,1000.0,374871542727.0,,,,746000000.0,,,,
BCM,2024,4,1808447929969.0,59966327424.0,75804265338.0,0.0,,-1572862702108.0,356217458064.0,729908728687.0,-1291829182219.0,369654687216.0,761669131090.0,-24965662130.0,-535230232198.0,-26714340721.0,0.0,-70212572687.0,-87719442962.0,-69843817660.0,-18098461016.0,-130800000000.0,110800000000.0,-273175071149.0,0.0,136747229055.0,-244370120770.0,0.0,8897561631227.0,-6020025138181.0,,-1003276315000.0,1874260178046.0,1542170614314.0,662967630711.0,0.0,2205138245025.0,,,,0.0,,,,
BCM,2024,3,378903836548.0,69908957895.0,-62035650228.0,0.0,,125748005160.0,341913645651.0,855983435142.0,-723486735672.0,-471639898961.0,-85919850958.0,17297026174.0,-563277886329.0,-36336085734.0,0.0,-52302619996.0,-1059682616334.0,113009147289.0,3772704931.0,14000000000.0,-25000000000.0,-19350000000.0,0.0,129462942445.0,215894794665.0,0.0,2078095657368.0,-2635649364189.0,,-31723685000.0,-589277391821.0,-1433065213490.0,2096032844201.0,0.0,662967630711.0,,,,0.0,,,,
BCM,2024,2,244206733726.0,65942401678.0,60234898772.0,0.0,,-622515335440.0,432544650334.0,176533258954.0,-442289273574.0,44234033775.0,335404421377.0,99479651351.0,-545536463322.0,-28292689966.0,0.0,-13854424353.0,-374321485758.0,-341413492358.0,1144814815.0,-63598558107.0,25000000000.0,0.0,0.0,149474889293.0,-229392346357.0,0.0,1460233573193.0,-1240441339827.0,,176958000.0,219969191366.0,-383744640749.0,2479777484950.0,0.0,2096032844201.0,,,,0.0,,,,
BCM,2024,1,127788804088.0,66364250269.0,0.0,0.0,,-38334061618.0,164303405140.0,320122397879.0,2061327804543.0,-146888867820.0,-333915805140.0,-68214841089.0,-565662079261.0,-321784938145.0,5400000.0,-68837527172.0,876151543795.0,-21648949406.0,1064814815.0,-146500000000.0,3500000000.0,-1007865594000.0,0.0,140297801762.0,-1031151926829.0,0.0,2295465586669.0,-992764913246.0,,-176958000.0,1302523715423.0,1147523332389.0,1332254152561.0,0.0,2479777484950.0,,,,0.0,,,,
BCM,2023,4,2362015876207.0,136422368402.0,102529422719.0,-16113931.0,,82613377865.0,296232583775.0,2979797515037.0,-2209220083191.0,-911486472832.0,-107493644239.0,32533168931.0,-406549419688.0,-16213900322.0,0.0,-63052539787.0,-701685376091.0,-61991980560.0,-318181818.0,304200000000.0,23800000000.0,-770059720000.0,0.0,416258337042.0,-88111545336.0,0.0,5506982754781.0,-2946866883647.0,,-1031397201288.0,1528718669846.0,738921748419.0,593316290211.0,16113931.0,1332254152561.0,,,,0.0,,,,
BCM,2023,3,268619454072.0,33000477913.0,-91435911134.0,0.0,,-198134495594.0,149163519543.0,181361352785.0,73746779427.0,-295460836619.0,-526519957156.0,-26824725663.0,-457582819023.0,-6081720918.0,0.0,-49873631195.0,-1107235558362.0,56354563083.0,-342933296.0,130000000000.0,140000000000.0,-99000000000.0,0.0,46889590936.0,273901220723.0,0.0,2279002537789.0,-1055416675980.0,,-3564750000.0,1220021111809.0,386686774170.0,206629516041.0,0.0,593316290211.0,,,,0.0,,,,
BCM,2023,2,20655519490.0,52090474893.0,-189195332.0,0.0,,-115296970468.0,268835583401.0,205947103999.0,108457379048.0,-80898117451.0,348567263053.0,58328265451.0,-446095781237.0,-9032149924.0,0.0,-53801605891.0,131472357048.0,-111560637031.0,994403636.0,-377368982909.0,95800000000.0,0.0,0.0,563028090568.0,170892874264.0,0.0,845621948712.0,-1377579049030.0,,27950000.0,-531929150318.0,-229563919006.0,436193435047.0,0.0,206629516041.0,,,,0.0,,,,
BCM,2023,1,79085829725.0,50899999658.0,0.0,0.0,,-61155825960.0,191322372257.0,260152375680.0,-350031254821.0,-480439061468.0,-90406227536.0,-40223273359.0,-468547844977.0,-50144223409.0,0.0,-18237544267.0,-1237877054157.0,-28920625869.0,-98670000.0,-37000000000.0,70750000000.0,0.0,0.0,2883595607.0,7614299738.0,0.0,1333530931149.0,-737693465523.0,,-27950000.0,595809515626.0,-634453238793.0,1070646673840.0,0.0,436193435047.0,,,,0.0,,,,
BCM,2022,4,-23637373539.0,51067479026.0,104723867306.0,-20575342.0,,-1077239283896.0,253481785716.0,-695245900729.0,-601828155933.0,2131250379444.0,-501638112897.0,16958565047.0,-271933147832.0,-112366800890.0,0.0,-11880403872.0,-46683577662.0,-72184395517.0,12802779205.0,-71800000000.0,76830000000.0,0.0,0.0,-35587130232.0,-89938746544.0,10000000000.0,2634328107971.0,-1956056360251.0,,-911284686781.0,-223012939061.0,-359635263267.0,1580251245387.0,20575342.0,1220636557462.0,,,,0.0,,,,
BCM,2022,3,310947439585.0,47206687438.0,-65077847.0,0.0,,480507284394.0,139600366186.0,964466907129.0,-815470674452.0,-186222617280.0,-136311521196.0,-17418350022.0,-403755011511.0,-5532979116.0,0.0,-20385711403.0,-620629957851.0,31267662864.0,5373849664.0,-81565204869.0,62900000000.0,0.0,0.0,46917877147.0,64894184806.0,0.0,939597444299.0,-1634524405063.0,,-2731637729.0,-697658598493.0,-1253394371538.0,2833645616925.0,0.0,1580251245387.0,,,,0.0,,,,
BCM,2022,2,1121312093521.0,47687397380.0,-8808421820.0,0.0,,-731074485003.0,230813642412.0,646112031403.0,-615359934170.0,698494542373.0,-488877917455.0,17275833384.0,-453835262859.0,-63094639369.0,-554970000.0,-29864301153.0,-289704617846.0,-105592333875.0,68903559992.0,-35890000000.0,-6000000000.0,-684300000000.0,0.0,83068788310.0,-679809985573.0,0.0,1286856753362.0,-1491551090762.0,,964863000.0,-203729474400.0,-1173244077819.0,4006889694744.0,0.0,2833645616925.0,,,,0.0,,,,
BCM,2022,1,468257988022.0,43854548664.0,-207795721.0,0.0,,-35442681761.0,253107075023.0,729569134227.0,1255371535366.0,-607291243999.0,814626802392.0,-5652131319.0,-408179426732.0,-60953331912.0,555870000.0,-35329220340.0,1682717987683.0,-16402245575.0,436811886.0,-21500000000.0,6000000000.0,-59482000000.0,0.0,23941928820.0,-67005504869.0,0.0,727878253002.0,-1320485548395.0,,-964863000.0,-593572158393.0,1022140324421.0,2984749370323.0,0.0,4006889694744.0,,,,0.0,,,,
BCM,2021,4,472981755777.0,43869683364.0,116328579564.0,0.0,,85667754506.0,346887363421.0,1065735136632.0,-1168973026214.0,2869795956266.0,-512133222312.0,8688729068.0,-472719041659.0,-164963276290.0,348150000.0,-8321950358.0,1617457455133.0,-44774334477.0,-730198107.0,-129900000000.0,27514876712.0,-844639930000.0,0.0,-146739033382.0,-1139268619254.0,0.0,2380691631994.0,-2282660652067.0,,-414835799020.0,-316804819093.0,161384016786.0,2813978952369.0,-13307050.0,2975349662105.0,,,,0.0,,,,
BCM,2021,3,52331341921.0,49953207924.0,-55463488.0,0.0,,286441620032.0,162328570763.0,112630350995.0,1621674354956.0,227182708560.0,-1849167042517.0,8225027303.0,-736816300389.0,-69054704912.0,1663160000.0,-2387421322.0,-686049867326.0,-894000676.0,-367295673.0,-24896326799.0,6091326799.0,-130400000000.0,0.0,179874301246.0,29408004897.0,60172282579.0,2480649194029.0,-1922546332173.0,,-469555143648.0,132798932543.0,-523842929886.0,3337821882255.0,0.0,2813978952369.0,,,,-15921068244.0,,,,
BCM,2021,2,568239869300.0,46054431364.0,-3631595343.0,0.0,,-629081399900.0,159285336008.0,579235567586.0,-2185283292660.0,-1298399489440.0,1846306529796.0,3535608698.0,80564059393.0,-28040087266.0,-23430002351.0,-4230878454.0,-1029741984698.0,44450844661.0,6007454723.0,-16618549913.0,11828673201.0,0.0,0.0,55247737373.0,100916160045.0,-9946177034.0,3874525901458.0,-1925653204561.0,,-5567122020.0,1917438329599.0,988612504946.0,2349209377309.0,0.0,3337821882255.0,,,,-15921068244.0,,,,
BCM,2021,1,507896277534.0,46326117383.0,644186111.0,0.0,,-43909593748.0,153008345674.0,663965332954.0,1169273911929.0,-816010349806.0,-34159414117.0,12260952204.0,-372312911687.0,-161785818553.0,23430002351.0,-27691578468.0,456970126807.0,-55514230959.0,0.0,-30091326799.0,0.0,-30000000000.0,0.0,38638829186.0,-76966728572.0,9946177034.0,1125809371711.0,-958003549986.0,,-53619757.0,193619447246.0,573622845481.0,1775586531828.0,0.0,2349209377309.0,,,,15921068244.0,,,,
BCM,2020,4,993146004310.0,59981122941.0,-52641162679.0,-20187893.0,,-194834013570.0,128738496150.0,934370259259.0,-34003973432.0,-1476539673477.0,3138260197740.0,8206610083.0,-471421114751.0,-62313084569.0,4897480000.0,-25641863050.0,2015814837803.0,-47998274955.0,-28181818.0,-7600000000.0,31911359999.0,-1128516350000.0,0.0,25489822212.0,-1126741624562.0,0.0,4181801356612.0,-4885618828586.0,,-430330993880.0,-1134148465854.0,-245075252613.0,2028641596548.0,20187893.0,1783586531828.0,,,,0.0,,,,
BCM,2020,3,690018267649.0,60349109934.0,-4513534382.0,0.0,,114225932555.0,113457994547.0,993254666211.0,62705396396.0,916085368620.0,-949743226164.0,20852315419.0,-687752288419.0,-74600213564.0,2878400000.0,-23563999886.0,260116418613.0,-64554594755.0,-3527017170.0,-104700000000.0,168540000000.0,-12600000000.0,0.0,45435549870.0,28593937945.0,0.0,2939734159963.0,-1667287299681.0,,28140834755.0,1300587695037.0,1589298051595.0,439344478331.0,-933378.0,2028641596548.0,,,,0.0,,,,
BCM,2020,2,369173576883.0,58434567509.0,28344290183.0,-176923.0,,-341951031650.0,140143495095.0,234427825189.0,211118837134.0,-741415359463.0,426370135671.0,6683038720.0,-43150948474.0,-5002160193.0,-927740000.0,-11929642837.0,76173985747.0,-46402706286.0,4147569410.0,94500000000.0,132150000000.0,0.0,2000000000.0,-32387137765.0,154007725359.0,0.0,1345727162359.0,-1398243952396.0,,-58650393985.0,-111167184022.0,119014527084.0,320329774324.0,176923.0,439344478331.0,,,,0.0,,,,
BCM,2020,1,364389589925.0,57967216495.0,-18272768.0,176923.0,,-3955992950.0,131582323236.0,549965040861.0,401462602411.0,-672599100418.0,136056790809.0,-4434977943.0,-213179441643.0,-112674156491.0,927740000.0,-21510623787.0,64013873799.0,-32831748085.0,0.0,-94500000000.0,86000000000.0,0.0,0.0,48169278001.0,6837529916.0,0.0,790504843614.0,-956983015882.0,,-767014015.0,-167245186283.0,-96393782568.0,416723733815.0,-176923.0,320329774324.0,,,,0.0,,,,
BID,2024,4,,,,,,,,15806521000000.0,,,,,,,,,60600832000000.0,-266099000000.0,9545000000.0,,,-1028000000.0,14108000000.0,6036000000.0,-237632000000.0,0.0,,,,-85823000000.0,2275767000000.0,62638967000000.0,262085497000000.0,0.0,324724464000000.0,-1684996000000.0,60600832000000.0,0.0,,,,,
BID,2024,3,,,,,,,,10295887000000.0,,,,,,,,,-15813865000000.0,-335404000000.0,7058000000.0,,,0.0,0.0,7901000000.0,-323109000000.0,0.0,,,,0.0,0.0,-16136974000000.0,278222471000000.0,0.0,262085497000000.0,-293231000000.0,-15813865000000.0,0.0,,,,,
BID,2024,2,,,,,,,,10107862000000.0,,,,,,,,,49593439000000.0,-333775000000.0,2356000000.0,,,0.0,0.0,70229000000.0,-261720000000.0,0.0,,,,-8637000000.0,-8637000000.0,49323082000000.0,228899389000000.0,0.0,278222471000000.0,-747718000000.0,49593439000000.0,0.0,,,,,
BID,2024,1,,,,,,,,3659336000000.0,,,,,,,,,4466366000000.0,-309550000000.0,937000000.0,,,0.0,0.0,3939000000.0,-305979000000.0,0.0,,,,0.0,0.0,4160387000000.0,224739002000000.0,0.0,228899389000000.0,-391629000000.0,4466366000000.0,0.0,,,,,
BID,2023,4,,,,,,,,8944734000000.0,,,,,,,,,28791710000000.0,-607584000000.0,6626000000.0,,,0.0,0.0,180591000000.0,-422372000000.0,0.0,,,,-74839000000.0,-74839000000.0,28294499000000.0,196443803000000.0,0.0,224738302000000.0,-2805333000000.0,28792874000000.0,-1164000000.0,,,,,
BID,2023,3,,,,,,,,12630996000000.0,,,,,,,,,-10520343000000.0,125811000000.0,3242000000.0,,,0.0,0.0,33894000000.0,162695000000.0,0.0,,,,-44855000000.0,-44855000000.0,-10402503000000.0,206846306000000.0,0.0,196443803000000.0,-377770000000.0,-10520343000000.0,0.0,,,,,
BID,2023,2,,,,,,,,14058342000000.0,,,,,,,,,-5194200000000.0,-1144474000000.0,1257000000.0,,,0.0,0.0,50232000000.0,-1093132000000.0,0.0,,,,0.0,0.0,-6287332000000.0,213133638000000.0,0.0,206846306000000.0,-58234000000.0,-5194200000000.0,0.0,,,,,
BID,2023,1,,,,,,,,14576731000000.0,,,,,,,,,-84390513000000.0,-207725000000.0,585000000.0,,,0.0,0.0,43941000000.0,-163230000000.0,0.0,,,,0.0,0.0,-84553743000000.0,297687381000000.0,0.0,213133638000000.0,-123400000000.0,-84390513000000.0,0.0,,,,,
BID,2022,4,,,,,,,,11321225000000.0,,,,,,,,,42948135000000.0,-406208000000.0,3274000000.0,,,933000000.0,0.0,77643000000.0,-325126000000.0,0.0,,,,0.0,0.0,42623009000000.0,255033275000000.0,0.0,297656284000000.0,-1093873000000.0,42949115000000.0,-980000000.0,,,,,
BID,2022,3,,,,,,,,14869568000000.0,,,,,,,,,32846033000000.0,-162842000000.0,4794000000.0,,,1000000.0,0.0,6352000000.0,-152398000000.0,0.0,,,,0.0,0.0,32693635000000.0,222339640000000.0,0.0,255033275000000.0,-191468000000.0,32846033000000.0,0.0,,,,,
