CP,Năm,Kỳ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
SSI,2022,4,1.2460881349,1.3332138263,0.0125952503198558,1.1397878315039138,0.1230024759,26.9096466059,0.0,,23.0490697214,0.0,,0.4624572139006283,0.5257593265181948,0.1733654609719332,0.0928489529,0.0663256195,0.0329902765,3423274464691.0,624877062948.0,0.0,1.6359189056,1.071240161,1.6359189056,-2.4933915440231984,2.333213826312021,31781739782800.0,1499138669.0,15.5262584046,1.4223174148,5.0161974998,-3.6908073283,156.25855262159206,14905.2523570613,15.3990104754
SSI,2022,3,0.9658493806,1.0502101724,0.009295998032182,1.128479717772889,0.1563000028,37.910507237,0.0,,2.5311257403,0.0,,0.534751352969673,0.5900675910883608,0.2495795832635008,0.1448633624,0.0914553431,0.0502916674,4067708844484.0,720827083458.0,0.0,1.8097168793,0.9436252679,1.8097168793,-3.036320457740457,2.0502101723588613,28591462444800.0,1489138669.0,8.9570193904,1.2985592383,3.8595712945,-25.8774079095,225.9191876851329,14785.6173473681,12.1751000127
SSI,2022,2,1.7926506926,2.0119336735,0.0149511499183705,0.7315551724055352,0.1628801565,41.8543662097,0.0,,1.8511880425,0.0,,0.5308481392615754,0.5732737982830195,0.2106094199149636,0.1959532357,0.1071456249,0.0569545356,4376727091860.0,864797230048.0,0.0,1.3465855503,0.6145364282,1.3465855503,-3.10244111597733,3.0119336735354514,26059926707500.0,1489138669.0,7.046457484,1.2026699868,3.3375682781,-4.1088096213,230.40221037198785,14550.9576124102,11.8170638681
SSI,2022,1,2.1987961161,2.3236906279,0.0114044692507068,0.7672636675805559,0.166925751,46.0968589163,0.0,,3.7122673013,0.0,,0.5599319509745729,0.5933931916996454,0.3519376673569919,0.2257764255,0.0910290307,0.0625737827,4457784025412.0,1124096858096.0,0.0,1.3023241562,0.5154006347,1.3023241562,-4.259753208596655,3.323690627884722,30845799509400.0,1490135242.0,6.6249340624,1.375254812,3.8823373917,-1.3614134442,474.1421330299629,15051.7560959417,14.1935677048
SSI,2021,4,2.1885180952,2.5719241249,0.0132886320359004,0.7240869695609938,0.171972266,44.1399476655,0.0,,3.0992099076,0.0,,0.5260099407051655,0.55845211859333,0.411642541827252,0.2237934166,0.0887411081,0.0622882035,4087724699072.0,1274692965838.0,0.0,1.2757849542,0.3601321379,1.2757849542,-4.411031535593149,3.5719241249135374,39710575520000.0,992764388.0,13.145035046,2.7852383602,5.3351612243,-3.401171656,1004.8140495758798,14361.4279380638,18.0286740837
SSI,2021,3,2.8327150734,2.9413685908,0.0141253004739153,0.615008834090255,0.1521018362,40.4134687787,0.0,,9.4847384867,0.0,,0.5922104547655478,0.6319537364884826,0.3907552671765347,0.1856519358,0.073504822,0.051052656,3461776526601.0,1035235666034.0,0.0,1.1651499654,0.3941782054,1.1651499654,-3.578650191968547,3.94136859083843,41553128907900.0,982343473.0,17.822371356,3.1702284249,6.7079750228,-2.0241780459,695.3518793217452,13342.8871144502,21.8208220984
SSI,2021,2,2.4191619873,2.6763509791,0.0138615254227657,0.5804807122610927,0.1509059073,37.0777858989,0.0,,11.3782290138,0.0,,0.5398789701394636,0.5778644815858724,0.3347144760749071,0.1648804658,0.0747747518,0.0489374701,2970684024985.0,953528792768.0,0.0,1.2372834377,0.4258663745,1.2372834377,-4.153150409194128,3.676350979107241,40293063404000.0,982757644.0,19.8593287262,3.2408954289,7.5088879686,-2.2488500631,601.5413219090667,12650.8247179993,22.7861627756
SSI,2021,1,2.1164205074310303,2.2866768836975098,0.011898860396145,0.5828924863571937,0.1561097800731659,34.86332321166992,0.0,,9.327034950256348,0.0,,0.5048901623156882,0.5379853009380814,0.2817032063758212,0.1646363735198974,0.0788455456495285,0.0529696457087993,2867484688384.0,760152370057.0,0.0,1.2587683200836182,0.5112839341163635,1.2587683200836182,-3.4239967446575528,3.2866769662912323,32418273492000.0,654914616.0,17.8498057813,2.8290200468,6.5793145759,-2.4065572159,647.6059833301995,17497.2248980759,19.6789649513
SSI,2020,4,2.3652351127,2.6230389239,0.0150198898823883,0.5027230737236347,0.1390398919,29.5752487738,0.0,,5.8875350623,0.0,,0.5564825086596942,0.5986122420259208,0.3241847462544013,0.1304744019,0.0686500634,0.0400350118,2333692402295.0,653716173824.0,0.0,1.1245635987,0.5272627434,1.1245635987,-3.033420039850535,3.623038923892108,21055275414400.0,645867344.0,15.6326207546,2.1464425361,4.8216703914,-1.6014889514,589.6400328826658,15187.9211540969,15.5166791509
SSI,2020,3,1.6116385597,1.8360954528,0.0143610895844435,0.4835615260520816,0.1525349349,28.9121778241,0.0,,3.6185557114,0.0,,0.595038763833483,0.6507081799408371,0.3741368767517355,0.1155882937,0.0845409181,0.0408757786,2148421180587.0,547168307758.0,0.0,1.2111301963,0.6131019465,1.2111301963,-2.9789662174696425,2.836095452847099,17251629552000.0,599014915.0,15.6342640107,1.8288214982,4.2121536096,-3.4220334359,574.3393290382427,15747.8463745281,15.0843375935
SSI,2020,2,1.4264526596,1.6446022061,0.0147345542003877,0.4991966204459285,0.1517454678,28.5252806284,0.0,,3.0061036896,0.0,,0.6416287681811274,0.6729889949378396,0.3939080351856328,0.1070905713,0.0874761593,0.0385457743,2129191245156.0,851725691587.0,0.0,1.2484079103,0.4744604724,1.2484079103,-4.1068092081565855,2.644602206147376,10035636978200.0,600936346.0,9.7190015104,1.0303718418,2.4920542056,5.5868356074,870.1262842071463,16207.7410521563,11.2160961618
SSI,2020,1,1.7026898437,1.9632718868,0.0149560337755077,0.4725437444166638,0.1291849259,26.1277400271,0.0,,3.8642012442,0.0,,0.241502749260604,0.2857798800170847,0.0101736498952864,0.0729097228,0.0675840798,0.0257078202,1740358385210.0,228238983389.0,0.0,1.1941493567,0.3724144785,1.1941493567,-1.024155117110193,2.963271886795286,8262875128750.0,600936373.0,11.806802024,0.8965893734,2.3806846934,3.5219953338,15.999854818240468,15335.8944549259,13.7016699445
STB,2024,4,,12.6086297278,0.1337975448259452,2.915956488875356,,,,,,,,,,0.5899277673865881,0.2003356624,0.0,0.0141829272,,,0.0,,,,,13.60862972778722,72486544280200.0,1885215716.0,7.1857823637,1.3186067812,2.5276788372,1.8893802479,1908.576280933147,29159.5648887536,
STB,2024,3,,12.7086338082,0.1440038806173886,2.720139640507856,,,,,,,,,,0.3458186412547909,0.1803773162,0.0,0.0125504457,,,0.0,,,,,13.708633808172696,66736636346400.0,1885215716.0,7.6284747551,1.3014037762,2.3855412026,4.0161059008,1167.597416740398,27201.3964050786,
STB,2024,2,,13.6157854111,0.1482010179357739,2.6033068037504097,,,,,,,,,,0.3558923422063949,0.1755456297,0.0,0.0119593677,,,0.0,,,,,14.61578541108146,63908812772400.0,1885215716.0,7.8111154116,1.3021899667,2.3967822281,1.7636291308,1154.6896100668832,26033.0680375041,
STB,2024,1,,13.4760810594,0.153959593269732,2.541300637024819,,,,,,,,,,0.3548078926672537,0.1770638701,0.0,0.0120089263,,,0.0,,,,,14.476081059426852,56085167551000.0,1885215716.0,7.0724725554,1.170660392,2.1367857105,1.8433400333,1119.9805847576542,25413.0063702482,
STB,2023,4,,13.7459584871,0.1589509252924703,2.425922063552328,,,,,,,,,,0.4010130855402933,0.1829904532,0.0,0.0121908428,,,0.0,,,,,14.745958487128926,54859777335600.0,1885215716.0,7.1074629014,1.1995438946,2.0960437962,2.0507289788,1198.2405943405577,24259.2206355233,
STB,2023,3,,13.9002171746,0.1652164755848589,2.318566868981056,,,,,,,,,,0.336952300381686,0.1751386184,0.0,0.0117146166,,,0.0,,,,,14.900217174624188,56367949908400.0,1885215716.0,7.8171582993,1.2895897203,2.0649680039,1.7788009836,867.0583350897548,23185.6686898106,
STB,2023,2,,13.8871211346,0.1704911495495395,2.2168823252054835,,,,,,,,,,0.3347209288254272,0.1719325424,0.0,0.0114318235,,,0.0,,,,,14.88712113464705,59572816625600.0,1885215716.0,8.7764374357,1.4254252308,2.0958184796,2.6432322154,1021.1701417833926,22168.8232520548,
STB,2023,1,,13.7121909222,0.1806448639845861,2.1513608578467847,,,,,,,,,,0.3255189317528974,0.1491958415,0.0,0.0098365112,,,0.0,,,,,14.712190922223012,56179428336800.0,1885215716.0,9.914175308,1.3851697585,2.0196520956,3.2185115373,1007.819414974578,21513.6085784678,
STB,2022,4,,14.3236791958,0.1953990157557165,2.0489430292867343,,,,,,,,,,0.289758013620814,0.1383128098,0.0,0.0090576507,,,0.0,,,,,15.325918717572549,48450043901200.0,1885215716.0,9.6117784333,1.2543052507,1.85339147,3.1176647104,928.8714204629514,20489.4302928673,
STB,2022,3,,14.2731202833,0.2156599760781248,1.959470615828454,,,,,,,,,,0.2102762280591838,0.116435026,0.0,0.007577479,,,0.0,,,,,15.273120283328904,47695957614800.0,1885215716.0,11.5000985452,1.2911650624,2.0806975829,5.8266132914,642.688786072055,19594.7061582845,
STB,2022,2,,14.4036592419,0.2192177942280496,1.8988874692788735,,,,,,,,,,0.3089149248414575,0.1029503245,0.0,0.0067480825,,,0.0,,,,,15.40365924192957,33274057387400.0,1885215716.0,9.2813665876,0.9294916253,1.6581219625,17.4575113329,426.4175145461178,18988.8746927887,
STB,2022,1,,14.5727731105,0.2281871643582118,1.8820707200172735,,,,,,,,,,0.4650830693213514,0.1163816477,0.0,0.0074970132,,,0.0,,,,,15.57277311045632,43454222253800.0,1885215716.0,11.0346240351,1.2247148715,2.3257153933,9.9988587115,675.8250470685127,18820.7072001727,
STB,2021,4,,14.2100642835,0.2391989547868491,1.817369583184612,,,,,,,,,,0.3438501799280608,0.1079287156,0.0,0.0067312242,,,0.0,,,,,15.212375716686129,52220475333200.0,1885215716.0,14.9337694147,1.5241809407,2.9495899409,-4.2886482087,455.0497816876888,18173.6953014028,
STB,2021,3,,13.8067230334,0.2454485339832421,1.7707864790577632,,,,,,,,,,0.193094655402852,0.1107405104,0.0,0.0068183436,,,0.0,,,,,14.806723033434986,63908812772400.0,1885215716.0,18.1825174761,1.9144035942,3.529633387,-5.6756331358,339.3394159461802,17707.8647905776,
STB,2021,2,,15.6053576725,0.2789566976681744,1.611687762950943,,,,,,,,,,0.3534832026717413,0.1182406273,0.0,0.0070042477,,,0.0,,,,,16.605357672451078,49486912545000.0,1885215716.0,13.7908698321,1.6287273877,2.6438215978,-3.5830589581,590.2979646070381,16116.8776295094,
STB,2021,1,,15.729328155517578,0.2849749124483291,1.5772131405252936,,,,,,,,,,0.2662782828141807,0.0943587571382522,0.0,0.0055126436054706,,,0.0,,,,,16.729328506514623,51223757383600.0,1803653429.0,18.9907384969,1.722741015,2.9215466215,-42.5597778356,444.13299535273416,16485.356622245,
STB,2020,4,,16.0089761303,0.2961511372919179,1.5359643861572816,,,,,,,,,,0.2776096521791069,0.0963045956,0.0,0.0056695682,,,0.0,,,,,17.013141173498965,43648412981800.0,1803653429.0,17.010642484,1.5073921879,2.5272852791,15.2750956874,463.8418814549322,16054.2161450907,
STB,2020,3,,16.2033133458,0.2970492191309772,1.4960941477744396,,,,,,,,,,0.2359333012281865,0.0864809324,0.0,0.0050579409,,,0.0,,,,,17.203313345814983,35982885908550.0,1803653429.0,15.1383294184,1.2757806655,2.2449121169,22.4464728174,397.116202305626,15637.4842009629,
STB,2020,2,,16.5569523088,0.2981022600726283,1.4559448962285226,,,,,,,,,,0.1302025368582348,0.0901229569,0.0,0.0052745151,,,0.0,,,,,17.556952308794376,25611878691800.0,1803653429.0,10.5288275769,0.9331155917,1.6808770773,2.0316721248,190.3747108391964,15217.8359537829,
STB,2020,1,,15.6654818962,0.2982456057556401,1.461187956699593,,,,,,,,,,0.2766813492274489,0.0904142622,0.0,0.0053192584,,,0.0,,,,,16.665481896186982,20651831762050.0,1803653429.0,8.6179896697,0.7497067876,1.3789269483,12.4056110311,435.6385696755716,15272.6375018025,
SZC,2024,4,1.2845422441,1.6487409017,0.2433209211541311,1.7254416619293038,0.1146621044,1.1258762232,28.51561969408973,1395.9011773791,185.9224772505,1610.3392743236898,0.2614798282,0.3397733659391052,0.4229210468692049,0.3275731559962572,0.1247720374,0.0679325822,0.0397877888,682726257528.0,78033414068.0,0.0324675325,1.6043705941,0.3689647117,0.6924822983,-11.739571287905015,2.6487409017039423,5543564580400.0,179985863.0,17.0248861979,1.7850502094,6.3669177841,7.8241881549,417.9854708311174,17254.416619293,10.1161419796
SZC,2024,3,1.4055082894,1.7082910217,0.25164679447782,1.683643114846192,0.1142971801,1.1580658301,25.944499492467408,1266.4879756273,158.71149537,1451.1439704897675,0.2881985514,0.4030166184404377,0.5193259669767438,0.3616714689936706,0.1056826771,0.0664154362,0.035957722,705047645376.0,66401513566.0,0.0245098039,1.7106021089,0.5763199514,0.7723629427,-8.862903080611048,2.7082910216539253,7343423210400.0,179985863.0,21.9002484044,2.4233164167,8.1646067171,7.4817224328,331.0784242482422,16836.4311484619,12.3486893991
SZC,2024,2,1.4898414052,1.7774272118,0.259967448918077,1.650535272421368,0.1270826033,1.2614253414,22.978650424158012,1108.5311213385,157.3904634345,1288.900235197158,0.3292645493,0.5172383736191193,0.5697746699530586,0.3895442131847315,0.1189912484,0.0662257712,0.0375356935,747821305848.0,135738059947.0,0.0263504611,1.6690473956,0.6962314263,0.8113341695,-15.254161510655855,2.777427211790311,6830463500850.0,179985863.0,18.6389684635,2.2992541047,7.245185875,7.5269830677,567.975055440882,16505.3527242137,10.7612642889
SZC,2024,1,1.6500575727,1.7117684948,0.2627599722920272,1.6508551040511443,0.1395091674,1.3490591728,20.127485379504108,987.3238719365,158.1119525492,1165.5633098652042,0.3696861895,0.4175566472694844,0.4608883966626292,0.3045045749477032,0.1358259898,0.0637176514,0.0392091751,757556134312.0,89240272448.0,0.024968789,2.21053942,0.9111748505,1.0623869408,-9.758784749305224,2.711768494815746,7208433813150.0,179985863.0,17.9222058882,2.4260154572,7.442860439,11.0721411207,361.577096407844,16508.5510405114,11.336060139
SZC,2023,4,2.7253039205,3.0068306923,0.4553174363811583,0.9652510320591124,0.1230351938,1.1205064375,19.963706547263047,1156.9006470101,201.5169011801,1378.381254737463,0.315498138,0.2646643840956854,0.3584316353460707,0.216860543645567,0.1338033166,0.0670392011,0.0329228709,632969035855.0,68418845109.0,0.0242718447,1.1537132915,0.1242986266,0.2476819896,-6.158684924928652,4.0068306922950505,7415997569200.0,179999941.0,25.6208201636,2.5247539228,9.0666144948,9.0539179843,311.45005819751907,16318.4220164161,15.1738790002
SZC,2023,3,2.5534807418,2.8092298436,0.3839039753666445,0.934103590162523,0.1189732991,1.1482486432,18.214007001508183,1152.6790899598,201.3039833422,1372.1970803035083,0.3166536143,0.3482610598302478,0.4116830648266668,0.2647317512666669,0.1254774426,0.0686024149,0.0315718608,576169260415.0,72472634307.0,0.0284900285,1.0970567723,0.1191090529,0.2092565659,-6.732989330473041,3.8092298436317154,6317997929100.0,179999941.0,21.221702149,2.1927944955,8.3671493375,7.2693920488,306.0573406410172,16006.9719582186,14.7640572055
SZC,2023,2,2.6603596218,2.9022717011,0.4024228702227116,0.9035287981534416,0.1071676589,1.1706449651,15.61000527731413,966.717513152,215.6063929926,1197.9339114219142,0.377566347,0.4497375233288878,0.4778273275285772,0.3330246471359878,0.1087234836,0.0591598435,0.0269574877,509014292497.0,129602072103.0,0.0257069409,1.0370454521,0.100334554,0.18803996,-10.515035975043148,3.902271701128444,4667998482900.0,119999961.0,27.6855955776,2.870452153,6.9641728777,7.9661712084,799.738664565066,13551.8719444417,13.5943000615
SZC,2023,1,3.0000568743,3.0761910202,0.427959978633966,0.8589594040794193,0.1048437183,1.3280432783,11.023252984082804,611.0910895688,201.9143626481,824.0287052009828,0.5972922961,0.3930666042497733,0.5429542925398503,0.1860813870029909,0.0884639752,0.0472341605,0.021760381,509220996015.0,24827115840.0,0.03125,1.1297546964,0.1350720371,0.2256283853,-2.1312219095997245,4.076191020178495,3840000000000.0,120000000.0,28.697705717,2.4838204064,5.956227246,6.3698939139,97.94489663333331,12883.3791354333,12.010100628
SZC,2022,4,3.1150088565000003,3.1290447585,0.43599550149941,0.8524292314313597,0.1437305537,1.75933819,7.534623009967586,448.4788222201,154.5424033032,610.5558485332676,0.8138622872,0.2617735686715866,0.3458763028163684,0.1919992074999977,0.1315848875,0.0622640322,0.033028286,713747656938.0,51219071470.0,0.0325732899,1.1264660857,0.1724823902,0.2543260165,-4.896177566132465,4.1290447585035,3070000000000.0,100000000.0,15.554806658,2.0009749263,3.5743868634,4.8119203029,375.66898679,15342.52108656,7.1510380055
SZC,2022,3,2.7688329801,3.0325782006,0.2040065646033157,0.8315570928906789,0.1396244886,2.6474625649,4.671741724111719,4.7712582107,157.7537374318,167.19673736661173,76.4997373612,0.270332041848595,0.3834188035234177,0.1891352615081413,0.1558899289,0.0759506359,0.0392399623,895429997395.0,33329377601.0,0.0347222222,0.2952599652,0.1997169563,0.2906515463,-3.39004946613836,4.032578200616246,2880000000000.0,100000000.0,12.6368657037,1.9242523283,3.5514553298,4.071872862,233.18584454,14966.85209977,5.4879070786
SZC,2022,2,2.66811111,3.0210154884,0.2076369457706467,0.8186013062164776,0.1503127625,2.7697770007,5.3162526004057415,4.8886667773,166.3340524111,176.53897178880575,74.6624829687,0.3070733744824288,0.3516874221001339,0.2329489974477788,0.1886487133,0.0908645691,0.0479184462,944486882542.0,80633946742.0,0.0287356322,0.2808831811,0.1925985755,0.2764836567,-7.925797701284901,4.02101548838125,3480000000000.0,100000000.0,12.8357444799,2.3619375787,4.0919275344,4.294765536,611.69735362,14733.66625523,5.750908648
SZC,2022,1,2.7563876979,3.0048126154,0.2170500754473796,0.7846154506929247,0.1484061611,2.6386722674,5.449074318725789,5.843233922,213.4845608563,224.77686909702575,62.4654095443,0.3404552493271002,0.3690116980569002,0.2715414836647091,0.2278845402,0.1099308017,0.0583507866,739876892431.0,94424505827.0,0.0207900208,0.2220280132,0.0933680993,0.2161781658,-54.40049761866157,4.004812615376334,4810000000000.0,100000000.0,15.0598522921,3.4060406403,5.9212786124,6.2325141528,753.11426266,14121.96890161,9.1711469703
SZC,2021,4,2.7381540773,2.8321716533,0.2097795503736156,0.8142780991054837,0.1421593969,2.3163282949,3.4852942030082747,6.6447227295,294.1503874822,304.2804044147083,54.9308097353,0.53426930571168,0.6403307473898663,0.4610766731386768,0.2371061173,0.1053923367,0.0645056535,617703749915.0,78916029810.0,0.0141843972,0.2797258893,0.158377523,0.2744915882,-37.03863893515911,3.8321716533471135,7050000000000.0,100000000.0,21.7842192171,4.810364304,9.884716227,10.0199338916,681.04867888,14655.85463895,14.626177569
SZC,2021,3,2.9381698590000003,2.8892995765,0.2206112990569607,0.7764390895561614,0.1262533418,2.0635083008,5.444848557558688,5.7665898478,323.4220096083,334.6334480136587,63.2956408607,0.4933307444623314,0.6090981256241902,0.4086465245546116,0.2093350834,0.0905569578,0.0554176506,536955388752.0,80319326922.0,0.015503876,0.3023243669,0.1683679289,0.2979738887,-45.64988092004873,3.889299576515748,6450000000000.0,100000000.0,23.0953839603,4.6154486999,10.1374894334,11.1154230304,665.31863602,13974.80596007,15.7082783933
SZC,2021,2,3.0228649243,2.8975594611,0.2322754980782598,0.7394740399166795,0.1211563171,1.8180801728,5.886413625672201,5.2573222883,416.5923507662,427.7360866801722,69.4269782185,0.5806403965995093,0.6680687778730204,0.4875924049161416,0.1929392268,0.0823828085,0.0538605755,353617967577.0,130329464347.0,0.0178890877,0.2311338185,0.0763565418,0.2275271131,-75.42550595966352,3.897559461114907,5590000000000.0,100000000.0,22.3752181311,4.2000115135,9.9470019831,9.3825354405,1094.44085056,13309.48732405,21.6882326731
SZC,2021,1,3.1505644966000004,2.8082989484,0.2288479541767916,0.7466056638842796,0.1174630853,1.5854288908,8.522431673378671,4.3996952645,365.7044769676,378.62660390547865,82.9602911247,0.5425973226737667,0.6020582901402138,0.4462830322797937,0.1677714771,0.0671445944,0.0507427208,287962720603.0,96715540783.0,0.0301659125,0.4352080032,0.2039512537,0.4326127028,-61.16479585125408,3.808298948373016,3315000000000.0,100000000.0,15.644810114,2.4669131371,6.7583805583,5.3231684344,795.47950212,13437.84647349,18.3915356511
SZC,2020,4,2.4700558087,2.494397806,0.2439191696399421,0.7024088870452009,0.1153451442,1.3878914167,14.181498171371908,3.6579548364,241.9621030088,259.8015560165719,99.7825332264,0.2701377044723473,0.4006413495037088,0.3357828295476452,0.1512099445,0.0682902668,0.0495502926,347991239917.0,19109066902.0,0.0287356322,0.2268231478,0.0854759852,0.2239877474,-8.941251336409776,3.4943978059808427,3480000000000.0,100000000.0,18.7095563286,2.7526490948,8.0373040101,5.6934585613,237.52687789,12642.36697137,12.1993690442
SZC,2020,3,1.4951233471,2.0883887083,0.2510155954212277,0.68921191290896,0.1219255056,1.3155922662,22.5778298970006,3.6751991597,281.2870910044,307.5401200611006,99.3143457364,0.481756577795462,0.578474951805084,0.4188696871981432,0.1532962908,0.0894775579,0.0542441629,295167250915.0,42653026937.0,0.024691358,0.4028368736,0.1964548296,0.4002400855,-20.969318604007785,3.088388708262052,4050000000000.0,100000000.0,22.140269511,3.2648546611,9.8501161053,6.2505340863,370.85243616,12404.84009348,16.3137121241
SZC,2020,2,1.5140094443,1.7728263006,0.2578119741100795,0.6686073815319595,0.1569521682,1.5816073205,30.429375032368856,2.4758800401,85.6605384386,118.56579351106885,147.4223282583,0.5153463454146535,0.5842558008927036,0.4674113584596914,0.1797284525,0.10603489,0.0668078723,408625113516.0,78838657351.0,0.0408163265,0.771550479,0.3418924652,0.7688555858,-36.60896858795634,2.772826300613904,2450000000000.0,100000000.0,11.5787123929,2.0359003763,4.9285661189,4.4230484562,715.05472503,12033.98765732,7.8107177185
SZC,2020,1,1.635081711,1.8299280174,0.2764478965433618,0.6289025483718129,0.1329732826,1.2783510223,45.00650807836881,2.8574512273,86.7818524293,134.64581173496882,127.7362134878,0.486634683593823,0.5367774317171772,0.4444652232393625,0.1478259901,0.0854852826,0.0560174622,306137102373.0,58748682947.0,0.0469483568,0.8814812479,0.4110585079,0.8795432942,-29.627313967914585,2.829928017414078,2130000000000.0,100000000.0,12.4841783006,1.8817323628,5.2591917121,4.0437689753,536.57799909,11319.35679116,9.2726146124
TCB,2024,4,,5.6162028967,0.0842700888087309,2.0940230094756416,,,,,,,,,,0.3919015017408531,0.1539795402,,0.0235444477,,,,,,,,6.616202896720954,183686145214000.0,7064851739.0,8.512548075,1.2631495845,3.9090145421,4.3234982012,477.1600487227153,20583.4687509781,
TCB,2024,3,,5.4214608541,0.0883320236477365,2.043467964133592,,,,,,,,,,0.6425930339503864,0.1635766585,,0.0253082766,,,,,,,,6.42146085411099,166730501040400.0,7064851739.0,7.3616543745,1.1648980259,3.4410590447,5.2622345397,812.1196611002229,20259.2840526133,
TCB,2024,2,,5.555725999,0.0694822437237253,1.961140334129806,,,,,,,,,,0.6534510820194207,0.1604403781,,0.0250720698,,,,,,,,6.555725999004111,171546276495700.0,7045021622.0,7.9891802171,1.2506132202,3.6408256841,3.0935978458,879.1117092756028,19470.448262593,
TCB,2024,1,,5.423703126,0.067153586272023,1.9515303518530072,,,,,,,,,,0.7319212654231804,0.1520175167,,0.0242888353,,,,,,,,6.423703126026536,160626492981600.0,7045021622.0,8.1382371231,1.1767518385,3.7335128265,3.4181033266,883.0344793510983,19375.3680717944,
TCB,2023,4,,5.4542425881,0.0675592777269801,1.8631398062237523,,,,,,,,,,0.5842820048378331,0.1469452028,,0.0232529968,,,,,,,,6.453654180816226,166967012441400.0,3522510811.0,9.2616863103,1.2814120995,4.1678098151,13.8340327013,1260.154826534044,36990.4420429613,
TCB,2023,3,,5.1455201852,0.0674318762717023,1.7994685620677255,,,,,,,,,,0.6343291401729335,0.1422843547,,0.0233071141,,,,,,,,6.145520185175172,122054999601150.0,3522510811.0,7.1247900953,0.9693953468,3.1726528166,7.2031376179,1309.561062408901,35743.9306010976,
TCB,2023,2,,4.981058657,0.0713871158421873,1.733440056837405,,,,,,,,,,0.7077270929995931,0.1534793772,,0.0251830618,,,,,,,,5.981058657018411,114310251705000.0,3517238514.0,6.4222572428,0.9427913607,2.9775401266,10.6547251461,1266.634316173646,34472.1020531848,
TCB,2023,1,,5.1333043576,0.0701472370512388,1.6697507655935255,,,,,,,,,,0.6889807994018582,0.1717736593,,0.0281753894,,,,,,,,6.133304357609352,111320598968100.0,3517238514.0,5.8110753933,0.9531244902,2.7767660012,12.1096845279,1278.5300121389494,33206.5751398741,
TCB,2022,4,,5.1629513206,0.0741581178873794,1.6054826086988037,,,,,,,,,,0.5197328625595378,0.1951927606,,0.0317889084,,,,,,,,6.162951320611373,101648193054600.0,3517238514.0,5.0385353485,0.9051804774,2.4851595091,1.8303791335,1007.6859973790222,31927.3346271563,
TCB,2022,3,,5.1088145824,0.0662596668514694,1.5555761544623123,,,,,,,,,,0.7002833006475084,0.2088422915,,0.0342022573,,,,,,,,6.108814582358595,97779230689200.0,3517238514.0,4.6050342182,0.8981549631,2.3485558247,3.6141723143,1506.2856780715897,30952.3424603328,
TCB,2022,2,,4.9702087077,0.0691107921644799,1.4788018610959277,,,,,,,,,,0.7446297332252138,0.2105372576,,0.0344555893,,,,,,,,5.9702087076986405,88986134404200.0,3517238514.0,4.3885697734,0.8591419325,2.2205148755,3.0589838413,1650.0231579120027,29447.9864665783,
TCB,2022,1,,5.2409509505,0.0736944975650191,1.3954431549607358,,,,,,,,,,0.678655066543066,0.2104329206,,0.0343415089,,,,,,,,6.2409509505356695,126744024207800.0,3510914798.0,6.614888531,1.297252187,3.3130357966,2.8614591858,1567.8574721140242,27828.050984221,
TCB,2021,4,,5.112639211,0.077635968176827,1.317166169054974,,,,,,,,,,0.6338829056609451,0.2153483588,,0.0358061672,,,,,,,,6.112582008154953,160097714788800.0,3510914798.0,8.8579073991,1.7365199257,4.3180617713,12.4651078934,1307.9867396998563,26259.4165066378,
TCB,2021,3,,5.1281746976,0.0803988226841871,1.2510445266967547,,,,,,,,,,0.6433232594076164,0.2134837729,,0.0357192966,,,,,,,,6.128174697625796,171157096402500.0,3510914798.0,9.8186642285,1.9531524668,4.9354390142,7.8556897456,1235.4614821387645,24959.6489923137,
TCB,2021,2,,5.0106995851,0.0803184729242234,1.1875834497253843,,,,,,,,,,0.7151288745863565,0.2097220661,,0.0357483716,,,,,,,,6.010699585142062,183971935415200.0,3510914798.0,11.3594562131,2.2084853819,5.5086664216,-21.7690655614,1341.8514179505871,23726.6682539415,
TCB,2021,1,,4.8516438261,0.0597566541010419,1.1195247674255546,,,,,,,,,,0.7179832327436211,0.1955916265,,0.0335713803,,,,,,,,5.851643826081944,187512483305000.0,3504906230.0,13.1316545048,2.3877963955,6.2620587385,-8.9583637135,1254.4498230413428,22405.5954272991,
TCB,2020,4,,4.8916329667,0.0618298764537098,1.0561408612173,,,,,,,,,,0.7245762673031096,0.1803381614,,0.0299403745,,,,,,,,5.891632966688399,138268550773500.0,3504906230.0,11.2185517693,1.8651941237,5.113004265,-13.7056055781,1127.875823371172,21150.6134930178,
