time,open,high,low,close,volume,symbol,category
2024-08,72.89,78.35,69.52,75.8,38354164,GAS,stock
2024-09,75.53,77.71,72.3,73.2,22153223,GAS,stock
2024-10,73.3,74.0,70.5,70.5,14125600,GAS,stock
2024-11,70.5,71.1,67.5,69.6,12866600,GAS,stock
2024-12,69.7,69.9,68.0,68.1,11180100,GAS,stock
2020-01,13.83,14.65,13.4,13.79,8958080,GEX,stock
2020-02,13.51,13.94,12.36,13.15,10390950,GEX,stock
2020-03,12.54,12.97,8.93,9.86,29101660,GEX,stock
2020-04,9.72,12.15,9.65,11.11,25479030,GEX,stock
2020-05,11.04,12.94,10.47,12.47,64338230,GEX,stock
2020-06,12.51,13.08,11.47,11.83,32775770,GEX,stock
2020-07,11.86,15.76,11.76,13.22,72620550,GEX,stock
2020-08,13.22,16.12,13.19,15.87,108784050,GEX,stock
2020-09,16.08,18.87,16.05,16.9,168396120,GEX,stock
2020-10,16.94,17.3,13.08,13.58,155514030,GEX,stock
2020-11,13.62,15.62,13.29,14.62,192837590,GEX,stock
2020-12,14.4,17.08,14.26,16.08,208801160,GEX,stock
2021-01,16.22,17.87,13.04,14.29,166011900,GEX,stock
2021-02,14.15,15.9,13.33,15.08,71354600,GEX,stock
2021-03,15.22,17.58,15.01,17.01,158364400,GEX,stock
2021-04,17.15,20.69,16.97,19.01,141567600,GEX,stock
2021-05,18.58,19.58,17.33,18.98,94174500,GEX,stock
2021-06,18.98,22.59,18.37,19.72,129441700,GEX,stock
2021-07,19.72,21.6,18.19,20.35,120122200,GEX,stock
2021-08,20.39,22.59,19.81,21.65,212397100,GEX,stock
2021-09,21.51,23.84,20.17,20.7,148035800,GEX,stock
2021-10,20.7,25.19,20.57,25.05,140843900,GEX,stock
2021-11,25.1,46.34,25.05,43.87,404544400,GEX,stock
2021-12,43.96,45.33,33.71,39.72,326251400,GEX,stock
2022-01,41.13,50.71,32.63,34.59,433379900,GEX,stock
2022-02,35.47,40.99,34.68,40.15,237370300,GEX,stock
2022-03,40.94,41.91,35.71,37.86,315999600,GEX,stock
2022-04,38.1,40.5,24.96,27.55,370455300,GEX,stock
2022-05,27.36,28.67,18.76,23.2,250198300,GEX,stock
2022-06,23.15,24.42,16.56,19.1,239518200,GEX,stock
2022-07,19.05,23.4,18.17,23.0,164675500,GEX,stock
2022-08,22.9,26.2,22.7,24.25,240794800,GEX,stock
2022-09,24.2,25.4,17.0,19.0,165978350,GEX,stock
2022-10,18.7,18.8,11.25,13.4,229636919,GEX,stock
2022-11,13.75,15.15,10.75,14.95,318496517,GEX,stock
2022-12,15.2,17.1,12.0,12.4,375557436,GEX,stock
2023-01,12.45,15.0,12.45,14.65,225298340,GEX,stock
2023-02,14.75,14.85,11.5,11.5,206981388,GEX,stock
2023-03,11.5,12.75,11.25,12.4,158242941,GEX,stock
2023-04,12.6,13.75,12.55,13.15,181903652,GEX,stock
2023-05,13.15,15.75,13.0,15.45,297513555,GEX,stock
2023-06,15.4,21.1,15.4,19.35,524518013,GEX,stock
2023-07,19.6,23.3,17.9,22.55,384415093,GEX,stock
2023-08,22.6,24.7,19.65,24.7,469329108,GEX,stock
2023-09,25.0,26.3,18.45,20.8,525254004,GEX,stock
2023-10,20.7,22.4,17.3,17.3,354551997,GEX,stock
2023-11,17.4,23.3,16.85,21.5,438477586,GEX,stock
2023-12,21.75,24.0,21.35,23.6,376935658,GEX,stock
2024-01,23.7,23.75,20.9,21.5,305904491,GEX,stock
2024-02,21.4,23.1,21.05,22.3,243832534,GEX,stock
2024-03,22.4,25.6,21.8,24.9,535266142,GEX,stock
2024-04,24.9,26.0,19.1,20.4,349371546,GEX,stock
2024-05,20.4,24.4,20.25,23.3,306365173,GEX,stock
2024-06,23.5,24.8,21.6,22.1,291779119,GEX,stock
2024-07,21.85,24.1,21.4,22.75,211142323,GEX,stock
2024-08,22.9,22.9,20.3,21.15,155129300,GEX,stock
2024-09,21.0,21.75,20.3,21.75,86920700,GEX,stock
2024-10,21.75,22.0,20.05,20.4,128436500,GEX,stock
2024-11,20.35,20.45,17.1,18.8,148312200,GEX,stock
2024-12,18.8,19.6,18.5,19.1,82228200,GEX,stock
2020-01,17.05,17.12,13.98,13.98,7182560,GMD,stock
2020-02,13.68,14.97,13.03,13.87,8021040,GMD,stock
2020-03,13.58,14.2,10.32,10.94,8703270,GMD,stock
2020-04,10.87,13.83,10.87,13.61,9710540,GMD,stock
2020-05,13.61,15.0,12.92,14.34,8100090,GMD,stock
2020-06,14.53,15.59,13.54,13.61,8591330,GMD,stock
2020-07,13.61,14.6,12.66,13.39,4822390,GMD,stock
2020-08,13.21,17.49,13.21,16.61,14271680,GMD,stock
2020-09,16.5,18.59,16.5,18.32,13853670,GMD,stock
2020-10,18.36,19.36,16.45,17.94,12474590,GMD,stock
2020-11,17.83,21.73,17.52,21.27,29619020,GMD,stock
2020-12,21.12,26.7,20.93,24.94,119604730,GMD,stock
2021-01,25.25,28.54,20.5,22.8,83812100,GMD,stock
2021-02,22.19,26.01,19.78,25.63,43203100,GMD,stock
2021-03,26.01,26.7,23.72,25.9,54831600,GMD,stock
2021-04,25.9,27.85,24.25,26.17,49129200,GMD,stock
2021-05,25.55,30.37,25.48,28.35,63495400,GMD,stock
2021-06,28.38,33.93,28.38,32.9,58666600,GMD,stock
2021-07,33.28,35.96,28.69,35.27,69790000,GMD,stock
2021-08,35.19,41.27,35.04,40.48,103112400,GMD,stock
2021-09,40.4,42.52,36.87,38.91,62456900,GMD,stock
2021-10,38.68,41.74,37.42,41.03,77265900,GMD,stock
2021-11,41.5,43.93,37.27,39.07,86024700,GMD,stock
2021-12,39.07,39.93,35.3,37.11,35413600,GMD,stock
2022-01,37.27,38.25,31.34,33.74,26748100,GMD,stock
2022-02,34.4,41.82,34.4,38.99,38234200,GMD,stock
2022-03,39.62,46.99,38.29,45.82,88162200,GMD,stock
2022-04,45.11,48.17,36.17,42.68,57200000,GMD,stock
2022-05,43.07,46.21,35.34,43.78,54650800,GMD,stock
2022-06,43.78,48.8,38.48,40.8,71939400,GMD,stock
2022-07,40.72,41.19,36.09,39.23,24570500,GMD,stock
2022-08,40.01,42.21,39.23,39.86,27032700,GMD,stock
2022-09,40.01,40.56,36.25,37.66,16284368,GMD,stock
2022-10,37.66,39.85,32.05,36.96,19656567,GMD,stock
2022-11,37.2,39.41,29.27,38.12,17491684,GMD,stock
2022-12,38.68,40.13,35.55,36.51,6569284,GMD,stock
2023-01,37.16,43.03,36.51,42.63,8643657,GMD,stock
2023-02,43.35,45.2,39.13,39.33,14477065,GMD,stock
2023-03,39.33,42.3,39.09,41.42,9550852,GMD,stock
2023-04,42.22,44.23,41.42,42.3,15415312,GMD,stock
2023-05,42.46,42.55,39.45,40.29,12953291,GMD,stock
2023-06,40.29,43.35,40.17,41.74,18907434,GMD,stock
2023-07,41.82,48.58,41.74,47.21,27548118,GMD,stock
2023-08,47.29,50.51,41.18,50.43,32411626,GMD,stock
2023-09,50.43,56.4,49.51,54.99,35539752,GMD,stock
2023-10,54.99,56.4,47.61,48.93,31110969,GMD,stock
2023-11,49.35,60.79,49.02,58.22,24814064,GMD,stock
2023-12,58.31,61.21,55.65,58.47,18198292,GMD,stock
2024-01,58.72,61.13,55.82,56.48,20217837,GMD,stock
2024-02,56.48,63.28,56.4,63.03,20917465,GMD,stock
2024-03,63.37,68.26,61.96,66.1,38660923,GMD,stock
2024-04,65.94,71.74,63.53,69.83,33181858,GMD,stock
2024-05,70.33,72.57,67.59,69.5,41286496,GMD,stock
2024-06,70.08,72.82,67.84,68.84,33409087,GMD,stock
2024-07,68.84,70.83,63.62,68.14,26521765,GMD,stock
2024-08,67.97,71.63,63.96,68.56,18389979,GMD,stock
2024-09,68.48,68.48,64.9,66.43,13621354,GMD,stock
2024-10,66.18,66.94,59.87,65.3,22519131,GMD,stock
2024-11,65.3,67.7,61.6,64.7,24514625,GMD,stock
2024-12,65.0,67.8,63.8,65.2,17919100,GMD,stock
2020-01,9.43,10.85,9.43,9.61,7735724,GVR,stock
2020-02,9.34,11.21,8.45,10.85,13577851,GVR,stock
2020-03,10.5,12.54,7.0,7.45,18686725,GVR,stock
2020-04,7.45,10.09,7.2,9.92,17921970,GVR,stock
2020-05,9.69,11.96,8.89,11.34,37573870,GVR,stock
2020-06,11.38,12.36,9.78,9.78,43355050,GVR,stock
2020-07,9.83,11.07,8.72,8.89,27604060,GVR,stock
2020-08,8.89,11.07,8.89,10.54,30363960,GVR,stock
2020-09,10.5,11.71,10.41,11.52,35366860,GVR,stock
2020-10,11.66,14.18,11.06,13.2,91837310,GVR,stock
2020-11,13.43,18.19,13.29,17.35,109454670,GVR,stock
2020-12,16.89,29.02,16.89,27.94,105873270,GVR,stock
2021-01,28.04,31.91,22.72,22.76,130064000,GVR,stock
2021-02,22.39,28.64,20.15,26.92,70492200,GVR,stock
2021-03,27.62,29.3,23.98,25.94,86888700,GVR,stock
2021-04,25.94,27.06,21.18,24.02,61265500,GVR,stock
2021-05,23.14,27.06,22.44,26.68,83337400,GVR,stock
2021-06,26.54,34.47,25.19,32.65,141695400,GVR,stock
2021-07,32.75,35.17,26.5,31.44,109923900,GVR,stock
2021-08,30.79,37.23,30.6,36.15,144330700,GVR,stock
2021-09,35.45,38.25,32.61,33.49,87681200,GVR,stock
2021-10,33.35,38.78,33.12,37.73,84244800,GVR,stock
2021-11,37.73,41.05,33.37,36.78,104792000,GVR,stock
2021-12,36.59,38.16,33.42,35.03,69617600,GVR,stock
2022-01,35.27,37.35,27.68,29.58,50911700,GVR,stock
2022-02,30.34,33.56,30.05,32.38,24544600,GVR,stock
2022-03,32.42,35.84,31.14,32.23,47881800,GVR,stock
2022-04,32.33,35.84,24.27,27.35,62058600,GVR,stock
2022-05,27.4,27.4,19.91,23.89,36143000,GVR,stock
2022-06,23.7,26.74,19.77,21.38,39604200,GVR,stock
2022-07,21.33,22.94,19.44,22.66,32312800,GVR,stock
2022-08,22.75,25.41,22.14,24.98,48718100,GVR,stock
2022-09,24.89,25.93,18.49,19.81,39864407,GVR,stock
2022-10,19.86,19.86,12.75,14.02,32310705,GVR,stock
2022-11,14.31,14.5,9.05,13.82,46666047,GVR,stock
2022-12,14.11,15.91,12.99,13.43,48733414,GVR,stock
2023-01,13.43,16.74,13.43,16.26,41551602,GVR,stock
2023-02,16.45,16.45,13.43,13.58,34643736,GVR,stock
2023-03,13.63,15.09,13.53,15.09,42212206,GVR,stock
2023-04,15.33,16.35,14.45,15.14,49227050,GVR,stock
2023-05,14.99,18.01,14.99,17.72,74661443,GVR,stock
2023-06,17.86,19.37,17.13,18.88,80546938,GVR,stock
2023-07,19.03,22.0,18.93,21.75,66399314,GVR,stock
2023-08,21.8,22.24,17.72,21.27,63411391,GVR,stock
2023-09,21.66,23.07,18.06,18.98,77336191,GVR,stock
2023-10,19.18,21.37,16.4,16.45,65352264,GVR,stock
2023-11,16.45,20.21,16.01,19.82,44643632,GVR,stock
2023-12,19.82,21.1,19.02,21.0,39684767,GVR,stock
2024-01,21.25,23.09,20.11,22.19,56227959,GVR,stock
2024-02,22.24,29.62,22.24,28.34,78637841,GVR,stock
2024-03,28.34,35.47,27.74,32.85,107702909,GVR,stock
2024-04,32.85,34.93,26.8,29.72,87911184,GVR,stock
2024-05,29.72,36.56,28.98,34.83,115900732,GVR,stock
2024-06,35.37,36.46,32.7,33.89,88828431,GVR,stock
2024-07,33.89,38.64,29.82,32.7,101425659,GVR,stock
2024-08,32.89,35.87,29.82,35.02,58948492,GVR,stock
2024-09,34.48,36.56,33.09,35.42,47807663,GVR,stock
2024-10,35.77,36.41,31.8,32.6,64056181,GVR,stock
2024-11,32.4,33.69,30.0,31.3,53712038,GVR,stock
2024-12,31.5,32.8,30.1,30.35,43590600,GVR,stock
2020-01,3.96,4.19,3.64,3.64,26442940,HAG,stock
2020-02,3.39,3.65,3.12,3.27,34665480,HAG,stock
2020-03,3.26,3.6,2.4,2.55,67090130,HAG,stock
2020-04,2.45,3.69,2.45,3.6,71814560,HAG,stock
2020-05,3.57,4.56,3.39,4.56,80300050,HAG,stock
2020-06,4.79,6.0,4.65,5.2,174529810,HAG,stock
2020-07,5.23,5.27,3.58,3.8,127278370,HAG,stock
2020-08,3.86,4.45,3.79,4.26,110493220,HAG,stock
2020-09,4.26,4.93,4.2,4.56,151554010,HAG,stock
2020-10,4.58,5.3,4.44,4.54,175303850,HAG,stock
2020-11,4.54,4.79,4.29,4.52,134008030,HAG,stock
2020-12,4.46,5.55,4.45,5.25,320605750,HAG,stock
2021-01,5.3,6.45,4.48,4.83,352324500,HAG,stock
2021-02,4.62,4.94,4.19,4.7,110641900,HAG,stock
2021-03,4.67,5.8,4.61,5.55,176350600,HAG,stock
2021-04,5.5,6.32,5.04,5.44,245499800,HAG,stock
2021-05,5.2,5.75,5.06,5.13,96409100,HAG,stock
2021-06,5.12,6.34,5.06,5.9,131545200,HAG,stock
2021-07,5.9,5.91,4.56,5.01,64960100,HAG,stock
2021-08,5.01,5.6,4.95,5.1,69654100,HAG,stock
2021-09,5.1,5.64,4.94,5.06,105596600,HAG,stock
2021-10,5.02,5.28,4.98,5.15,144597500,HAG,stock
2021-11,5.4,8.85,5.25,8.23,655733000,HAG,stock
2021-12,8.3,15.35,8.25,13.3,796102400,HAG,stock
2022-01,13.45,16.2,11.1,11.8,610692200,HAG,stock
2022-02,12.55,13.0,10.1,10.25,274498300,HAG,stock
2022-03,10.3,14.15,10.25,13.1,563060700,HAG,stock
2022-04,12.9,13.65,8.6,10.2,358874000,HAG,stock
2022-05,10.3,10.3,7.76,9.22,243412700,HAG,stock
2022-06,9.22,9.32,6.7,8.32,244997200,HAG,stock
2022-07,8.3,12.15,8.22,11.15,444690500,HAG,stock
2022-08,11.45,13.3,11.1,12.95,513088900,HAG,stock
2022-09,12.95,14.6,11.7,13.25,500277246,HAG,stock
2022-10,13.35,13.45,8.4,8.66,398198720,HAG,stock
2022-11,8.83,9.4,5.64,9.05,309738828,HAG,stock
2022-12,9.25,10.15,7.9,9.16,419500868,HAG,stock
2023-01,9.11,9.83,8.9,9.52,253244884,HAG,stock
2023-02,9.6,9.64,7.4,7.45,216009973,HAG,stock
2023-03,7.5,7.99,7.25,7.33,142687997,HAG,stock
2023-04,7.39,8.26,7.31,7.62,248163298,HAG,stock
2023-05,7.65,8.28,7.41,8.18,241016739,HAG,stock
2023-06,8.18,8.49,7.86,8.15,303813036,HAG,stock
2023-07,8.2,9.15,8.01,8.88,358126986,HAG,stock
2023-08,8.88,9.91,8.21,9.18,478038911,HAG,stock
2023-09,9.2,9.42,7.44,7.72,256155224,HAG,stock
2023-10,7.84,8.95,7.48,8.03,229754761,HAG,stock
2023-11,8.1,11.35,7.95,11.15,471496685,HAG,stock
2023-12,11.15,14.05,11.0,13.2,521524956,HAG,stock
2024-01,13.5,15.05,12.6,14.2,296380816,HAG,stock
2024-02,14.1,14.5,12.1,12.8,218557184,HAG,stock
2024-03,12.85,13.3,11.45,13.05,303273229,HAG,stock
2024-04,13.05,13.8,11.05,12.4,268685620,HAG,stock
2024-05,12.3,15.3,12.25,14.5,364101349,HAG,stock
2024-06,14.65,15.15,12.0,12.1,254920167,HAG,stock
2024-07,12.2,12.5,11.4,12.15,167487979,HAG,stock
2024-08,12.15,12.2,9.95,10.65,186105600,HAG,stock
2024-09,10.5,11.0,10.1,10.85,87727400,HAG,stock
2024-10,10.85,11.35,10.05,10.35,131334100,HAG,stock
2024-11,10.35,12.3,10.25,11.95,146420200,HAG,stock
2024-12,11.95,13.05,11.4,12.05,164551400,HAG,stock
2020-01,9.45,9.78,8.48,8.48,17995620,HCM,stock
2020-02,7.93,8.74,7.38,7.55,26473030,HCM,stock
2020-03,7.66,8.19,4.76,4.91,32046090,HCM,stock
2020-04,4.98,7.66,4.93,7.27,43078740,HCM,stock
2020-05,7.14,8.81,6.83,8.28,51692220,HCM,stock
2020-06,8.37,9.23,7.91,8.08,59182200,HCM,stock
2020-07,8.17,9.02,7.31,7.54,42694400,HCM,stock
2020-08,7.49,8.79,7.49,8.47,50581990,HCM,stock
2020-09,8.47,9.73,8.43,9.59,69758820,HCM,stock
2020-10,9.71,10.71,9.23,9.45,65682530,HCM,stock
2020-11,9.59,11.3,9.48,11.05,61321120,HCM,stock
2020-12,10.85,14.85,10.85,14.57,124902730,HCM,stock
2021-01,15.08,16.01,11.23,12.48,120732700,HCM,stock
2021-02,12.34,14.1,11.2,13.52,67629900,HCM,stock
2021-03,13.87,15.4,13.52,14.34,92873600,HCM,stock
2021-04,14.52,16.24,13.73,14.24,83096100,HCM,stock
2021-05,13.92,18.69,13.92,18.59,117661900,HCM,stock
2021-06,18.71,24.4,17.2,24.21,144470400,HCM,stock
2021-07,24.77,26.76,20.8,22.67,124735300,HCM,stock
2021-08,22.64,27.57,22.38,25.86,152344600,HCM,stock
2021-09,25.77,27.19,24.16,24.63,91355600,HCM,stock
2021-10,24.49,24.92,22.15,23.73,80143300,HCM,stock
2021-11,23.92,31.5,23.79,30.44,136993300,HCM,stock
2021-12,30.32,30.5,25.79,28.59,98167200,HCM,stock
2022-01,28.71,29.4,21.99,23.34,61900700,HCM,stock
2022-02,23.88,24.63,22.84,23.66,54750700,HCM,stock
2022-03,23.72,24.41,21.3,21.42,84917200,HCM,stock
2022-04,21.42,22.96,15.11,16.68,74466800,HCM,stock
2022-05,16.78,16.87,12.44,14.92,89237700,HCM,stock
2022-06,14.95,15.36,10.37,12.69,87586100,HCM,stock
2022-07,12.79,16.93,12.6,16.4,149960000,HCM,stock
2022-08,16.46,18.09,16.15,16.4,198695000,HCM,stock
2022-09,16.27,17.22,14.36,15.39,135772872,HCM,stock
2022-10,15.27,15.27,10.18,12.88,97663146,HCM,stock
2022-11,13.26,14.11,9.02,13.79,170461412,HCM,stock
2022-12,14.14,15.33,12.38,12.57,157669343,HCM,stock
2023-01,12.75,16.18,12.72,16.18,74944491,HCM,stock
2023-02,16.15,16.95,14.19,14.57,105874643,HCM,stock
2023-03,14.57,16.63,14.44,16.37,120730569,HCM,stock
2023-04,16.79,17.33,15.47,16.02,122641321,HCM,stock
2023-05,15.92,17.69,15.89,17.4,101707027,HCM,stock
2023-06,17.33,19.19,16.93,18.4,148829930,HCM,stock
2023-07,18.47,20.46,18.37,20.14,116754602,HCM,stock
2023-08,20.14,21.87,17.72,21.38,144093976,HCM,stock
2023-09,21.54,23.63,19.35,19.97,157030962,HCM,stock
2023-10,19.88,20.99,15.89,15.95,109658711,HCM,stock
2023-11,16.02,20.14,15.85,19.12,119513336,HCM,stock
2023-12,19.42,22.43,19.06,22.36,169518516,HCM,stock
2024-01,23.9,25.98,22.35,24.94,163730910,HCM,stock
2024-02,24.99,27.15,24.75,26.3,149857990,HCM,stock
2024-03,26.68,28.28,24.94,27.76,201244431,HCM,stock
2024-04,27.76,28.42,23.34,25.46,145806125,HCM,stock
2024-05,25.46,29.41,24.66,27.15,170245376,HCM,stock
2024-06,27.48,28.85,24.52,24.66,161742487,HCM,stock
2024-07,24.85,26.68,24.08,24.91,108691183,HCM,stock
2024-08,25.06,29.43,22.6,28.8,209033998,HCM,stock
2024-09,28.16,31.25,27.57,30.42,220822497,HCM,stock
2024-10,30.57,31.25,27.71,28.3,209915364,HCM,stock
2024-11,28.26,29.09,25.65,27.67,144868479,HCM,stock
2024-12,27.91,29.73,26.54,28.89,163368195,HCM,stock
2020-01,7.04,7.45,6.66,6.92,27115460,HDB,stock
2020-02,6.83,7.71,6.54,7.12,32711910,HDB,stock
2020-03,7.09,7.34,4.12,4.56,42464300,HDB,stock
2020-04,4.58,5.63,4.57,5.29,32943720,HDB,stock
2020-05,5.29,6.42,5.26,6.2,21783100,HDB,stock
2020-06,6.21,7.35,6.11,6.35,25058390,HDB,stock
2020-07,6.24,7.0,5.87,6.13,21825010,HDB,stock
2020-08,6.08,7.32,6.08,7.26,19225730,HDB,stock
2020-09,7.25,8.2,7.24,8.02,31407610,HDB,stock
2020-10,8.22,8.59,7.62,8.06,39265110,HDB,stock
2020-11,8.06,9.7,7.92,9.3,92647560,HDB,stock
2020-12,9.11,10.56,9.09,10.04,110635860,HDB,stock
2021-01,10.21,11.83,8.54,9.42,115348300,HDB,stock
2021-02,9.47,11.09,9.21,10.63,62104600,HDB,stock
2021-03,10.69,11.75,10.48,11.16,102578500,HDB,stock
2021-04,11.24,11.96,10.99,11.52,93087300,HDB,stock
2021-05,11.26,14.33,11.24,14.28,160309800,HDB,stock
2021-06,14.37,15.3,13.1,15.0,111715100,HDB,stock
2021-07,14.92,16.02,13.19,14.24,81410900,HDB,stock
2021-08,14.24,15.42,13.58,13.71,60227000,HDB,stock
2021-09,13.68,14.26,13.05,13.42,43830000,HDB,stock
2021-10,13.39,13.79,12.68,13.34,50370900,HDB,stock
2021-11,13.44,17.93,13.34,16.11,172080300,HDB,stock
2021-12,16.16,17.17,14.05,16.3,134194200,HDB,stock
2022-01,16.45,17.17,15.0,16.32,103492300,HDB,stock
2022-02,16.59,17.17,14.79,15.21,100978800,HDB,stock
2022-03,15.21,15.27,14.21,14.98,90541900,HDB,stock
2022-04,14.84,15.79,11.99,13.36,79338800,HDB,stock
2022-05,13.34,13.79,11.36,13.79,51694900,HDB,stock
2022-06,13.79,13.97,12.15,12.68,43414900,HDB,stock
2022-07,12.63,13.18,12.1,12.76,30450300,HDB,stock
2022-08,12.78,14.21,12.78,14.1,62680200,HDB,stock
2022-09,14.02,14.39,12.25,12.64,30330911,HDB,stock
2022-10,12.28,12.64,10.17,10.83,39750171,HDB,stock
2022-11,10.9,11.26,8.62,10.27,67787760,HDB,stock
2022-12,10.56,11.82,10.33,10.53,69085964,HDB,stock
2023-01,10.63,12.31,10.5,12.31,32295951,HDB,stock
2023-02,12.35,12.88,11.16,11.26,44473357,HDB,stock
2023-03,11.26,12.81,10.99,12.71,57773716,HDB,stock
2023-04,12.84,13.27,12.08,12.41,45206437,HDB,stock
2023-05,12.35,13.15,12.31,12.81,33843872,HDB,stock
2023-06,12.81,13.43,12.6,12.95,54159106,HDB,stock
2023-07,12.98,14.21,12.6,13.89,66650680,HDB,stock
2023-08,14.09,14.13,12.69,13.49,62863293,HDB,stock
2023-09,13.53,14.45,13.41,13.89,153091970,HDB,stock
2023-10,13.89,14.25,13.25,13.77,178082642,HDB,stock
2023-11,13.77,15.33,13.65,14.41,186961714,HDB,stock
2023-12,14.45,16.25,14.29,16.25,155662582,HDB,stock
2024-01,16.01,17.61,15.77,17.45,146716556,HDB,stock
2024-02,17.45,19.05,17.37,18.65,108588128,HDB,stock
2024-03,18.65,19.61,17.25,19.29,136820167,HDB,stock
2024-04,19.29,19.53,17.29,18.89,144270831,HDB,stock
2024-05,18.89,20.09,18.25,18.61,164853630,HDB,stock
2024-06,18.69,19.41,17.85,18.41,139063032,HDB,stock
2024-07,18.41,21.92,18.25,21.92,206488793,HDB,stock
2024-08,21.96,23.08,20.21,23.08,146286808,HDB,stock
2024-09,22.87,23.83,21.62,23.5,129820973,HDB,stock
2024-10,23.5,23.54,22.08,22.42,191154739,HDB,stock
2024-11,22.42,22.46,20.21,21.12,159252981,HDB,stock
2024-12,21.17,26.65,21.04,25.5,208169440,HDB,stock
2020-01,8.57,9.15,7.52,7.59,8087630,HDC,stock
2020-02,7.09,8.17,6.94,7.18,6767400,HDC,stock
2020-03,7.2,7.52,4.99,5.48,16918930,HDC,stock
2020-04,5.5,6.47,5.5,6.11,10020640,HDC,stock
2020-05,6.04,7.07,5.97,6.65,18900610,HDC,stock
2020-06,6.65,7.24,6.2,6.32,17754380,HDC,stock
2020-07,6.36,6.96,6.11,6.32,14282180,HDC,stock
2020-08,6.32,7.88,6.3,7.4,25414570,HDC,stock
2020-09,7.44,9.46,7.32,9.38,27720050,HDC,stock
2020-10,9.5,10.1,8.77,9.42,21625970,HDC,stock
2020-11,9.52,11.19,9.13,10.81,16831010,HDC,stock
2020-12,10.58,16.15,10.58,15.36,23542880,HDC,stock
2021-01,15.3,17.42,13.76,14.78,23771200,HDC,stock
2021-02,14.55,18.71,14.14,17.13,15352100,HDC,stock
2021-03,17.13,19.54,17.05,17.92,24425500,HDC,stock
2021-04,18.05,19.13,15.88,16.42,10867300,HDC,stock
2021-05,16.3,21.87,15.72,21.79,20570300,HDC,stock
2021-06,21.95,28.59,21.0,26.98,22452600,HDC,stock
2021-07,27.34,32.17,24.48,30.98,21254600,HDC,stock
2021-08,30.67,35.03,30.67,34.25,21060100,HDC,stock
2021-09,34.56,38.98,33.37,38.25,14479900,HDC,stock
2021-10,38.72,56.91,38.31,55.41,14877900,HDC,stock
2021-11,56.13,61.8,44.96,47.3,18113400,HDC,stock
2021-12,47.3,56.65,47.3,49.38,14747200,HDC,stock
2022-01,49.9,55.15,38.46,41.06,13363400,HDC,stock
2022-02,42.1,48.29,36.38,45.69,9994500,HDC,stock
2022-03,45.22,57.12,44.75,53.53,18571400,HDC,stock
2022-04,53.59,55.61,31.45,38.36,18167900,HDC,stock
2022-05,37.99,38.31,25.88,31.71,25186500,HDC,stock
2022-06,31.71,32.48,18.97,24.04,28276400,HDC,stock
2022-07,23.84,31.38,22.09,30.21,30567600,HDC,stock
2022-08,30.41,36.58,29.89,35.41,42935300,HDC,stock
2022-09,35.41,36.9,23.39,26.28,40066797,HDC,stock
2022-10,26.02,28.91,16.86,18.32,58628006,HDC,stock
2022-11,18.52,24.69,17.22,24.04,62548907,HDC,stock
2022-12,24.69,25.34,18.06,18.78,25404975,HDC,stock
2023-01,19.17,22.41,18.84,22.22,13156025,HDC,stock
2023-02,22.41,22.41,17.74,19.56,17345970,HDC,stock
2023-03,19.46,21.08,19.1,20.82,18877558,HDC,stock
2023-04,21.44,23.23,20.4,22.71,28933783,HDC,stock
2023-05,22.38,24.17,21.76,23.78,21769464,HDC,stock
2023-06,23.78,24.89,22.7,22.74,21378565,HDC,stock
2023-07,22.98,33.58,22.5,30.01,61043310,HDC,stock
2023-08,30.37,31.47,25.18,29.48,135014235,HDC,stock
2023-09,29.97,31.27,23.71,25.01,75219335,HDC,stock
2023-10,25.01,26.27,22.46,24.12,56607087,HDC,stock
2023-11,24.36,29.8,23.88,26.43,95555821,HDC,stock
2023-12,26.68,28.63,25.66,26.52,44730157,HDC,stock
2024-01,26.76,27.37,24.44,25.09,36959386,HDC,stock
2024-02,25.09,26.15,24.53,25.09,30044154,HDC,stock
2024-03,25.18,28.87,23.15,28.38,100486781,HDC,stock
2024-04,28.38,28.91,23.59,24.78,64860619,HDC,stock
