date,nav_per_unit,short_name
2019-08-13,11556.25,SSIBF
2019-08-14,11556.27,SSIBF
2019-08-15,11571.18,SSIBF
2019-08-16,11577.63,SSIBF
2019-08-19,11572.99,SSIBF
2019-08-20,11572.55,SSIBF
2019-08-21,11590.67,SSIBF
2019-08-22,11598.39,SSIBF
2019-08-23,11591.62,SSIBF
2019-08-26,11601.77,SSIBF
2019-08-27,11606.82,SSIBF
2019-08-28,11586.5,SSIBF
2019-08-29,11578.03,SSIBF
2019-08-30,11602.26,SSIBF
2019-08-31,11605.38,SSIBF
2019-09-03,11608.6,SSIBF
2019-09-04,11602.11,SSIBF
2019-09-05,11607.34,SSIBF
2019-09-06,11596.28,SSIBF
2019-09-09,11605.34,SSIBF
2019-09-10,11615.57,SSIBF
2019-09-11,11620.07,SSIBF
2019-09-12,11624.62,SSIBF
2019-09-13,11653.89,SSIBF
2019-09-16,11687.27,SSIBF
2019-09-17,11701.83,SSIBF
2019-09-18,11697.56,SSIBF
2019-09-19,11689.91,SSIBF
2019-09-20,11706.63,SSIBF
2019-09-23,11713.1,SSIBF
2019-09-24,11691.52,SSIBF
2019-09-25,11688.45,SSIBF
2019-09-26,11714.34,SSIBF
2019-09-27,11739.98,SSIBF
2019-09-30,11750.29,SSIBF
2019-10-01,11741.6,SSIBF
2019-10-02,11766.81,SSIBF
2019-10-03,11752.0,SSIBF
2019-10-04,11751.25,SSIBF
2019-10-07,11735.45,SSIBF
2019-10-08,11708.17,SSIBF
2019-10-09,11724.09,SSIBF
2019-10-10,11722.52,SSIBF
2019-10-11,11723.44,SSIBF
2019-10-14,11739.12,SSIBF
2019-10-15,11751.84,SSIBF
2019-10-16,11755.08,SSIBF
2019-10-17,11751.37,SSIBF
2019-10-18,11740.86,SSIBF
2019-10-21,11742.08,SSIBF
2019-10-22,11722.79,SSIBF
2019-10-23,11747.07,SSIBF
2019-10-24,11738.08,SSIBF
2019-10-25,11772.38,SSIBF
2019-10-28,11765.8,SSIBF
2019-10-29,11773.25,SSIBF
2019-10-30,11774.95,SSIBF
2019-10-31,11771.72,SSIBF
2019-11-01,11769.49,SSIBF
2019-11-04,11766.45,SSIBF
2019-11-05,11774.48,SSIBF
2019-11-06,11773.95,SSIBF
2019-11-07,11774.06,SSIBF
2019-11-08,11794.32,SSIBF
2019-11-11,11789.84,SSIBF
2019-11-12,11785.57,SSIBF
2019-11-13,11798.7,SSIBF
2019-11-14,11806.28,SSIBF
2019-11-15,11769.49,SSIBF
2019-11-18,11784.22,SSIBF
2019-11-19,11763.9,SSIBF
2019-11-20,11773.89,SSIBF
2019-11-21,11752.27,SSIBF
2019-11-22,11729.88,SSIBF
2019-11-25,11718.78,SSIBF
2019-11-26,11701.09,SSIBF
2019-11-27,11722.6,SSIBF
2019-11-28,11722.35,SSIBF
2019-11-29,11697.04,SSIBF
2019-11-30,11716.69,SSIBF
2019-12-02,11718.25,SSIBF
2019-12-03,11679.5,SSIBF
2019-12-04,11694.93,SSIBF
2019-12-05,11731.0,SSIBF
2019-12-06,11710.58,SSIBF
2019-12-09,11725.58,SSIBF
2019-12-10,11720.8,SSIBF
2019-12-11,11718.17,SSIBF
2019-12-12,11741.66,SSIBF
2019-12-13,11742.31,SSIBF
2019-12-16,11742.63,SSIBF
2019-12-17,11774.15,SSIBF
2019-12-18,11721.97,SSIBF
2019-12-19,11701.25,SSIBF
2019-12-20,11710.64,SSIBF
2019-12-23,11736.55,SSIBF
2019-12-24,11721.32,SSIBF
2019-12-25,11723.47,SSIBF
2019-12-26,11748.87,SSIBF
2019-12-27,11738.93,SSIBF
2019-12-30,11757.97,SSIBF
2019-12-31,11771.25,SSIBF
2019-12-31,11772.91,SSIBF
2020-01-02,11772.96,SSIBF
2020-01-03,11806.81,SSIBF
2020-01-05,12186.59,SSIBF
2020-01-06,12188.55,SSIBF
2020-01-07,11779.3,SSIBF
2020-01-08,11792.7,SSIBF
2020-01-09,11744.23,SSIBF
2020-01-10,11798.78,SSIBF
2020-01-13,11796.77,SSIBF
2020-01-14,11795.89,SSIBF
2020-01-15,11821.83,SSIBF
2020-01-16,11819.98,SSIBF
2020-01-17,11825.03,SSIBF
2020-01-20,11844.84,SSIBF
2020-01-21,11863.71,SSIBF
2020-01-22,11865.39,SSIBF
2020-01-30,11892.11,SSIBF
2020-01-31,11837.16,SSIBF
2020-01-31,11772.5,SSIBF
2020-02-03,11775.86,SSIBF
2020-02-04,11740.53,SSIBF
2020-02-05,11741.89,SSIBF
2020-02-06,11739.58,SSIBF
2020-02-07,11784.87,SSIBF
2020-02-10,11773.59,SSIBF
2020-02-11,11750.16,SSIBF
2020-02-12,11764.61,SSIBF
2020-02-13,11802.5,SSIBF
2020-02-14,11796.58,SSIBF
2020-02-17,11799.25,SSIBF
2020-02-18,11802.31,SSIBF
2020-02-19,11831.34,SSIBF
2020-02-20,11840.2,SSIBF
2020-02-21,11845.75,SSIBF
2020-02-24,11824.87,SSIBF
2020-02-25,11751.65,SSIBF
2020-02-26,11783.61,SSIBF
2020-02-27,11783.08,SSIBF
2020-02-28,11806.34,SSIBF
2020-02-29,11786.23,SSIBF
2020-03-02,11787.93,SSIBF
2020-03-03,11793.69,SSIBF
2020-03-04,11799.92,SSIBF
2020-03-05,11801.8,SSIBF
2020-03-06,11794.38,SSIBF
2020-03-09,11779.83,SSIBF
2020-03-10,11704.84,SSIBF
2020-03-11,11713.19,SSIBF
2020-03-12,11665.75,SSIBF
2020-03-13,11615.65,SSIBF
2020-03-16,11599.28,SSIBF
2020-03-17,11581.84,SSIBF
2020-03-18,11584.19,SSIBF
2020-03-19,11586.85,SSIBF
2020-03-20,11589.37,SSIBF
2020-03-23,11593.7,SSIBF
2020-03-24,11593.56,SSIBF
2020-03-25,11596.1,SSIBF
2020-03-26,11598.52,SSIBF
2020-03-27,11598.38,SSIBF
2020-03-30,11591.17,SSIBF
2020-03-31,11594.68,SSIBF
2020-03-31,11592.26,SSIBF
2020-04-01,11594.68,SSIBF
2020-04-03,11598.29,SSIBF
2020-04-06,11604.35,SSIBF
2020-04-07,11606.46,SSIBF
2020-04-08,11607.28,SSIBF
2020-04-09,11611.3,SSIBF
2020-04-10,11614.63,SSIBF
2020-04-13,11618.06,SSIBF
2020-04-14,11621.45,SSIBF
2020-04-15,11621.72,SSIBF
2020-04-16,11635.2,SSIBF
2020-04-17,11637.74,SSIBF
2020-04-20,11639.7,SSIBF
2020-04-21,11648.21,SSIBF
2020-04-22,11647.08,SSIBF
2020-04-23,11651.72,SSIBF
2020-04-24,11650.09,SSIBF
2020-04-27,11656.05,SSIBF
2020-04-28,11658.25,SSIBF
2020-04-29,11659.21,SSIBF
2020-04-30,11651.42,SSIBF
2020-05-04,11657.0,SSIBF
2020-05-05,11668.49,SSIBF
2020-05-06,11669.96,SSIBF
2020-05-07,11672.55,SSIBF
2020-05-08,11674.02,SSIBF
2020-05-11,11679.24,SSIBF
2020-05-12,11681.58,SSIBF
2020-05-13,11683.8,SSIBF
2020-05-14,11683.06,SSIBF
2020-05-15,11687.25,SSIBF
2020-05-18,11691.83,SSIBF
2020-05-19,11693.58,SSIBF
2020-05-20,11696.15,SSIBF
2020-05-21,11698.41,SSIBF
2020-05-22,11701.21,SSIBF
2020-05-25,11704.98,SSIBF
2020-05-26,11707.16,SSIBF
2020-05-27,11709.42,SSIBF
2020-05-28,11707.73,SSIBF
2020-05-29,11711.81,SSIBF
2020-05-31,11717.8,SSIBF
2020-06-01,11717.8,SSIBF
2020-06-02,11720.68,SSIBF
2020-06-03,11722.11,SSIBF
2020-06-04,11716.18,SSIBF
2020-06-05,11727.3,SSIBF
2020-06-08,11731.79,SSIBF
2020-06-09,11734.16,SSIBF
2020-06-10,11737.29,SSIBF
2020-06-11,11737.3,SSIBF
2020-06-12,11738.13,SSIBF
2020-06-15,11743.69,SSIBF
2020-06-16,11750.54,SSIBF
2020-06-17,11751.52,SSIBF
2020-06-18,11753.1,SSIBF
2020-06-22,11763.33,SSIBF
2020-06-23,11765.74,SSIBF
2020-06-24,11768.32,SSIBF
2020-06-25,11766.94,SSIBF
2020-06-26,11772.79,SSIBF
2020-06-29,11777.45,SSIBF
2020-06-30,11783.27,SSIBF
2020-06-30,11782.57,SSIBF
2020-07-01,11783.27,SSIBF
2020-07-02,11784.8,SSIBF
2020-07-03,11786.61,SSIBF
2020-07-06,11790.5,SSIBF
2020-07-07,11793.5,SSIBF
2020-07-08,11794.78,SSIBF
2020-07-09,11797.14,SSIBF
2020-07-10,11799.66,SSIBF
2020-07-13,11804.52,SSIBF
2020-07-14,11807.73,SSIBF
2020-07-15,11809.14,SSIBF
2020-07-16,11810.32,SSIBF
2020-07-17,11814.27,SSIBF
2020-07-20,11822.14,SSIBF
2020-07-21,11820.82,SSIBF
2020-07-22,11824.73,SSIBF
2020-07-23,11828.33,SSIBF
2020-07-24,11827.24,SSIBF
2020-07-27,11834.16,SSIBF
2020-07-28,11837.1,SSIBF
2020-07-29,11840.02,SSIBF
2020-07-30,11840.38,SSIBF
2020-07-31,11843.4,SSIBF
2020-07-31,11841.91,SSIBF
2020-08-03,11847.76,SSIBF
2020-08-04,11852.79,SSIBF
2020-08-05,11853.56,SSIBF
2020-08-06,11853.93,SSIBF
2020-08-07,11859.29,SSIBF
2020-08-10,11862.7,SSIBF
2020-08-11,11862.83,SSIBF
2020-08-12,11866.06,SSIBF
2020-08-13,11867.38,SSIBF
2020-08-14,11869.57,SSIBF
2020-08-17,11874.54,SSIBF
2020-08-18,11876.48,SSIBF
2020-08-19,11879.11,SSIBF
2020-08-20,11879.61,SSIBF
2020-08-21,11883.48,SSIBF
2020-08-24,11889.75,SSIBF
2020-08-25,11891.84,SSIBF
2020-08-26,11894.29,SSIBF
2020-08-27,11896.97,SSIBF
2020-08-28,11898.9,SSIBF
2020-08-31,11907.0,SSIBF
2020-08-31,11906.36,SSIBF
2020-09-01,11907.0,SSIBF
2020-09-03,11913.97,SSIBF
2020-09-04,11915.11,SSIBF
2020-09-07,11921.28,SSIBF
2020-09-08,11924.03,SSIBF
2020-09-09,11925.09,SSIBF
2020-09-10,11928.77,SSIBF
2020-09-11,11929.56,SSIBF
2020-09-14,11937.46,SSIBF
2020-09-15,11939.7,SSIBF
2020-09-16,11941.41,SSIBF
2020-09-17,11943.53,SSIBF
2020-09-18,11944.49,SSIBF
2020-09-21,11951.63,SSIBF
2020-09-22,11954.72,SSIBF
2020-09-23,11957.73,SSIBF
2020-09-24,11959.84,SSIBF
2020-09-25,11961.54,SSIBF
2020-09-28,11968.77,SSIBF
2020-09-29,11969.54,SSIBF
2020-09-30,11974.26,SSIBF
2020-09-30,11973.24,SSIBF
2020-10-01,11974.26,SSIBF
2020-10-02,11978.74,SSIBF
2020-10-05,11982.54,SSIBF
2020-10-06,11987.63,SSIBF
2020-10-07,11988.37,SSIBF
2020-10-08,11990.37,SSIBF
2020-10-09,11993.56,SSIBF
2020-10-12,12001.61,SSIBF
2020-10-13,12003.05,SSIBF
2020-10-14,12004.79,SSIBF
2020-10-15,12005.09,SSIBF
2020-10-16,12010.37,SSIBF
2020-10-19,12015.17,SSIBF
2020-10-20,12018.56,SSIBF
2020-10-21,12021.72,SSIBF
2020-10-22,12021.52,SSIBF
2020-10-23,12025.12,SSIBF
2020-10-26,12032.06,SSIBF
2020-10-27,12036.5,SSIBF
2020-10-28,12038.76,SSIBF
2020-10-29,12041.14,SSIBF
2020-10-30,12041.6,SSIBF
2020-10-31,12047.22,SSIBF
2020-11-02,12049.51,SSIBF
2020-11-02,12049.51,SSIBF
2020-11-03,12050.77,SSIBF
2020-11-03,12050.77,SSIBF
2020-11-04,12054.9,SSIBF
2020-11-04,12054.9,SSIBF
2020-11-05,12054.22,SSIBF
2020-11-06,12058.53,SSIBF
2020-11-06,12058.53,SSIBF
2020-11-09,12063.27,SSIBF
2020-11-09,12063.27,SSIBF
2020-11-10,12065.01,SSIBF
2020-11-10,12065.01,SSIBF
2020-11-11,12068.92,SSIBF
2020-11-11,12068.92,SSIBF
2020-11-12,12071.57,SSIBF
2020-11-12,12071.57,SSIBF
2020-11-13,12072.81,SSIBF
2020-11-16,12077.52,SSIBF
2020-11-17,12077.82,SSIBF
2020-11-18,12080.89,SSIBF
2020-11-19,12082.82,SSIBF
2020-11-20,12085.74,SSIBF
2020-11-23,12091.48,SSIBF
2020-11-24,12094.04,SSIBF
2020-11-25,12097.15,SSIBF
2020-11-26,12097.15,SSIBF
2020-11-27,12100.5,SSIBF
2020-11-30,12107.37,SSIBF
2020-12-01,12109.25,SSIBF
2020-12-02,12111.74,SSIBF
2020-12-03,12114.26,SSIBF
2020-12-04,12116.02,SSIBF
2020-12-07,12122.25,SSIBF
2020-12-08,12124.79,SSIBF
2020-12-09,12126.98,SSIBF
2020-12-10,12128.61,SSIBF
2020-12-11,12130.84,SSIBF
2020-12-14,12137.68,SSIBF
2020-12-16,12142.1,SSIBF
2020-12-17,12144.74,SSIBF
2020-12-18,12146.57,SSIBF
2020-12-22,12155.37,SSIBF
2020-12-23,12158.14,SSIBF
2020-12-24,12160.11,SSIBF
2020-12-25,12162.2,SSIBF
2020-12-28,12169.37,SSIBF
2020-12-29,12171.77,SSIBF
2020-12-30,12173.55,SSIBF
2020-12-31,12176.39,SSIBF
2021-01-04,12184.44,SSIBF
2021-01-07,12190.53,SSIBF
2021-01-08,12192.53,SSIBF
2021-01-11,12199.22,SSIBF
2021-01-12,12201.21,SSIBF
2021-01-13,12203.42,SSIBF
2021-01-14,12205.36,SSIBF
2021-01-15,12207.48,SSIBF
2021-01-18,12213.43,SSIBF
2021-01-19,12214.07,SSIBF
2021-01-20,12216.23,SSIBF
2021-01-21,12217.81,SSIBF
2021-01-22,12219.7,SSIBF
2021-01-25,12225.35,SSIBF
2021-01-26,12227.23,SSIBF
2021-01-27,12229.03,SSIBF
2021-01-28,12230.78,SSIBF
2021-01-29,12232.83,SSIBF
2021-02-01,12238.66,SSIBF
2021-02-02,12240.89,SSIBF
2021-02-03,12242.91,SSIBF
2021-02-04,12244.91,SSIBF
2021-02-05,12246.44,SSIBF
2021-02-08,12253.03,SSIBF
2021-02-09,12255.38,SSIBF
2021-02-17,12271.3,SSIBF
2021-02-18,12273.74,SSIBF
2021-02-19,12275.39,SSIBF
2021-02-22,12281.64,SSIBF
2021-02-23,12282.67,SSIBF
2021-02-24,12284.31,SSIBF
2021-02-25,12286.71,SSIBF
2021-02-26,12288.94,SSIBF
2021-03-01,12295.22,SSIBF
2021-03-02,12297.11,SSIBF
2021-03-03,12296.89,SSIBF
2021-03-04,12299.07,SSIBF
2021-03-05,12300.96,SSIBF
2021-03-08,12307.12,SSIBF
2021-03-09,12309.1,SSIBF
2021-03-11,12313.04,SSIBF
2021-03-12,12314.99,SSIBF
2021-03-15,12320.84,SSIBF
2021-03-16,12324.4,SSIBF
2021-03-17,12326.29,SSIBF
2021-03-18,12328.03,SSIBF
2021-03-19,12329.63,SSIBF
2021-03-22,12335.87,SSIBF
2021-03-23,12338.02,SSIBF
2021-03-25,12342.11,SSIBF
2021-03-29,12351.04,SSIBF
2021-03-30,12353.3,SSIBF
2021-04-01,12357.71,SSIBF
2021-04-02,12359.98,SSIBF
2021-04-05,12366.72,SSIBF
2021-04-06,12368.79,SSIBF
2021-04-07,12371.07,SSIBF
2021-04-08,12373.19,SSIBF
2021-04-09,12375.29,SSIBF
2021-04-13,12383.56,SSIBF
2021-04-14,12388.68,SSIBF
2021-04-15,12390.55,SSIBF
2021-04-16,12391.96,SSIBF
2021-04-19,12397.67,SSIBF
2021-04-20,12399.32,SSIBF
2021-04-22,12403.74,SSIBF
2021-04-23,12405.42,SSIBF
2021-04-26,12412.05,SSIBF
2021-04-28,12416.2,SSIBF
2021-04-29,12418.41,SSIBF
2021-05-04,12428.79,SSIBF
2021-05-05,12430.49,SSIBF
2021-05-06,12433.14,SSIBF
2021-05-07,12435.04,SSIBF
2021-05-10,12441.95,SSIBF
2021-05-11,12444.27,SSIBF
2021-05-12,12446.38,SSIBF
2021-05-13,12448.53,SSIBF
2021-05-14,12451.27,SSIBF
2021-05-17,12457.62,SSIBF
2021-05-18,12459.59,SSIBF
2021-05-19,12461.63,SSIBF
2021-05-20,12463.82,SSIBF
2021-05-21,12465.99,SSIBF
2021-05-24,12472.44,SSIBF
2021-05-25,12474.59,SSIBF
2021-05-26,12476.73,SSIBF
2021-05-27,12478.89,SSIBF
2021-05-31,12487.5,SSIBF
2021-06-01,12490.93,SSIBF
2021-06-02,12493.13,SSIBF
2021-06-03,12495.27,SSIBF
2021-06-04,12497.88,SSIBF
2021-06-07,12503.61,SSIBF
2021-06-08,12506.21,SSIBF
2021-06-09,12508.28,SSIBF
2021-06-10,12510.34,SSIBF
2021-06-11,12514.08,SSIBF
2021-06-14,12519.91,SSIBF
2021-06-15,12521.93,SSIBF
2021-06-16,12524.46,SSIBF
2021-06-17,12525.91,SSIBF
2021-06-18,12528.67,SSIBF
2021-06-21,12535.47,SSIBF
2021-06-22,12537.4,SSIBF
2021-06-23,12538.84,SSIBF
2021-06-24,12540.86,SSIBF
2021-06-25,12542.9,SSIBF
2021-06-28,12548.61,SSIBF
2021-06-29,12550.76,SSIBF
2021-06-30,12552.87,SSIBF
2021-07-01,12557.74,SSIBF
2021-07-02,12559.84,SSIBF
2021-07-05,12565.66,SSIBF
2021-07-06,12567.17,SSIBF
2021-07-07,12569.43,SSIBF
2021-07-08,12571.37,SSIBF
2021-07-09,12574.96,SSIBF
2021-07-12,12580.91,SSIBF
2021-07-13,12583.0,SSIBF
2021-07-14,12585.11,SSIBF
2021-07-15,12587.24,SSIBF
2021-07-16,12589.37,SSIBF
2021-07-19,12593.12,SSIBF
2021-07-20,12595.35,SSIBF
2021-07-21,12597.77,SSIBF
2021-07-22,12599.87,SSIBF
2021-07-23,12602.0,SSIBF
2021-07-26,12608.51,SSIBF
2021-07-27,12612.91,SSIBF
2021-07-28,12614.95,SSIBF
2021-07-29,12617.01,SSIBF
2021-07-30,12619.61,SSIBF
2021-08-02,12625.73,SSIBF
2021-08-03,12627.77,SSIBF
2021-08-04,12629.92,SSIBF
2021-08-05,12632.08,SSIBF
2021-08-06,12634.35,SSIBF
2021-08-09,12640.49,SSIBF
2021-08-10,12642.55,SSIBF
2021-08-11,12644.55,SSIBF
2021-08-12,12646.59,SSIBF
2021-08-13,12648.61,SSIBF
2021-08-16,12655.17,SSIBF
2021-08-17,12657.29,SSIBF
2021-08-18,12659.42,SSIBF
2021-08-19,12661.65,SSIBF
2021-08-20,12663.76,SSIBF
2021-08-23,12669.87,SSIBF
2021-08-24,12671.77,SSIBF
2021-08-25,12673.78,SSIBF
2021-08-26,12675.9,SSIBF
2021-08-27,12678.02,SSIBF
2021-08-30,12685.36,SSIBF
2021-08-31,12687.39,SSIBF
2021-09-01,12689.51,SSIBF
2021-09-06,12700.34,SSIBF
2021-09-07,12700.73,SSIBF
2021-09-08,12702.89,SSIBF
2021-09-09,12704.68,SSIBF
2021-09-10,12706.83,SSIBF
2021-09-13,12713.21,SSIBF
2021-09-14,12715.32,SSIBF
2021-09-15,12717.42,SSIBF
2021-09-16,12719.52,SSIBF
2021-09-17,12721.63,SSIBF
2021-09-20,12727.96,SSIBF
2021-09-21,12729.77,SSIBF
2021-09-22,12731.74,SSIBF
2021-09-23,12733.95,SSIBF
2021-09-24,12736.17,SSIBF
2021-09-27,12742.93,SSIBF
2021-09-28,12745.17,SSIBF
2021-09-29,12746.46,SSIBF
2021-09-30,12748.68,SSIBF
2021-10-01,12750.91,SSIBF
2021-10-04,12757.65,SSIBF
2021-10-05,12759.89,SSIBF
2021-10-06,12762.13,SSIBF
2021-10-07,12764.32,SSIBF
2021-10-08,12766.5,SSIBF
2021-10-11,12773.08,SSIBF
2021-10-12,12775.26,SSIBF
2021-10-13,12777.43,SSIBF
2021-10-14,12779.61,SSIBF
2021-10-15,12781.73,SSIBF
2021-10-18,12788.32,SSIBF
2021-10-19,12789.85,SSIBF
2021-10-20,12792.66,SSIBF
2021-10-21,12794.62,SSIBF
2021-10-22,12796.6,SSIBF
2021-10-25,12802.64,SSIBF
2021-10-26,12804.75,SSIBF
2021-10-27,12806.77,SSIBF
2021-10-28,12808.78,SSIBF
2021-10-29,12810.88,SSIBF
2021-11-01,12817.23,SSIBF
2021-11-02,12819.38,SSIBF
2021-11-03,12821.53,SSIBF
2021-11-04,12823.72,SSIBF
2021-11-05,12825.93,SSIBF
2021-11-08,12832.55,SSIBF
2021-11-09,12834.71,SSIBF
2021-11-10,12836.96,SSIBF
2021-11-11,12839.82,SSIBF
2021-11-12,12841.93,SSIBF
2021-11-15,12848.39,SSIBF
2021-11-16,12848.83,SSIBF
2021-11-17,12853.27,SSIBF
2021-11-18,12854.75,SSIBF
2021-11-19,12857.49,SSIBF
2021-11-22,12863.26,SSIBF
2021-11-23,12866.93,SSIBF
2021-11-24,12868.92,SSIBF
2021-11-25,12870.94,SSIBF
2021-11-26,12873.24,SSIBF
2021-11-29,12876.17,SSIBF
2021-11-30,12879.43,SSIBF
2021-12-01,12881.63,SSIBF
2021-12-02,12883.85,SSIBF
2021-12-03,12886.0,SSIBF
2021-12-06,12891.84,SSIBF
2021-12-07,12892.84,SSIBF
2021-12-08,12895.15,SSIBF
2021-12-09,12897.18,SSIBF
2021-12-10,12899.32,SSIBF
2021-12-13,12905.26,SSIBF
2021-12-14,12907.27,SSIBF
2021-12-15,12913.27,SSIBF
2021-12-16,12916.43,SSIBF
2021-12-17,12918.67,SSIBF
2021-12-20,12920.44,SSIBF
2021-12-21,12922.69,SSIBF
2021-12-22,12924.76,SSIBF
2021-12-23,12927.58,SSIBF
2021-12-24,12933.03,SSIBF
2021-12-27,12939.7,SSIBF
2021-12-28,12939.18,SSIBF
2021-12-29,12941.37,SSIBF
2021-12-30,12943.51,SSIBF
2021-12-31,12945.08,SSIBF
2022-01-04,12953.51,SSIBF
2022-01-05,12955.62,SSIBF
2022-01-06,12954.95,SSIBF
2022-01-07,12959.33,SSIBF
2022-01-10,12965.57,SSIBF
2022-01-11,12961.93,SSIBF
2022-01-12,12969.6,SSIBF
2022-01-13,12971.64,SSIBF
2022-01-14,12973.69,SSIBF
2022-01-17,12980.05,SSIBF
2022-01-18,12982.01,SSIBF
2022-01-19,12984.69,SSIBF
2022-01-20,12986.75,SSIBF
2022-01-21,12989.89,SSIBF
2022-01-24,12997.52,SSIBF
2022-01-25,12998.76,SSIBF
2022-01-26,13001.75,SSIBF
2022-01-27,13002.13,SSIBF
2022-01-28,13004.24,SSIBF
2022-02-07,13025.65,SSIBF
2022-02-08,13027.62,SSIBF
2022-02-09,13029.58,SSIBF
2022-02-10,13029.48,SSIBF
2022-02-11,13029.51,SSIBF
2022-02-14,13033.2,SSIBF
2022-02-15,13034.55,SSIBF
2022-02-16,13038.91,SSIBF
2022-02-17,13042.03,SSIBF
2022-02-18,13047.56,SSIBF
2022-02-21,13050.63,SSIBF
2022-02-22,13057.66,SSIBF
2022-02-23,13051.9,SSIBF
2022-02-24,13061.89,SSIBF
2022-02-25,13061.87,SSIBF
2022-02-28,13068.39,SSIBF
2022-03-01,13061.83,SSIBF
2022-03-02,13069.47,SSIBF
2022-03-03,13071.11,SSIBF
2022-03-04,13072.69,SSIBF
2022-03-07,13080.25,SSIBF
2022-03-08,13082.43,SSIBF
2022-03-09,13084.66,SSIBF
2022-03-10,13086.45,SSIBF
2022-03-11,13088.7,SSIBF
2022-03-14,13095.43,SSIBF
2022-03-15,13094.86,SSIBF
2022-03-16,13099.61,SSIBF
2022-03-17,13100.86,SSIBF
2022-03-18,13109.06,SSIBF
2022-03-21,13113.71,SSIBF
2022-03-22,13117.32,SSIBF
2022-03-23,13121.56,SSIBF
2022-03-24,13122.94,SSIBF
2022-03-25,13132.71,SSIBF
2022-03-28,13139.79,SSIBF
2022-03-29,13143.61,SSIBF
2022-03-30,13146.7,SSIBF
2022-03-31,13148.96,SSIBF
2022-04-01,13151.15,SSIBF
2022-04-04,13155.03,SSIBF
2022-04-05,13157.16,SSIBF
2022-04-06,13158.16,SSIBF
2022-04-07,13161.82,SSIBF
2022-04-08,13164.25,SSIBF
2022-04-12,13171.77,SSIBF
2022-04-13,13170.81,SSIBF
2022-04-14,13171.41,SSIBF
2022-04-15,13177.2,SSIBF
2022-04-18,13183.96,SSIBF
2022-04-19,13186.19,SSIBF
2022-04-20,13189.36,SSIBF
2022-04-21,13191.54,SSIBF
2022-04-22,13192.24,SSIBF
2022-04-25,13190.55,SSIBF
2022-04-26,13192.17,SSIBF
2022-04-27,13197.32,SSIBF
2022-04-28,13199.91,SSIBF
2022-04-29,13208.81,SSIBF
2022-05-04,13216.36,SSIBF
2022-05-05,13221.27,SSIBF
2022-05-06,13227.77,SSIBF
2022-05-09,13236.6,SSIBF
2022-05-10,13246.35,SSIBF
2022-05-11,13248.78,SSIBF
2022-05-12,13248.44,SSIBF
2022-05-13,13253.26,SSIBF
2022-05-16,13256.29,SSIBF
2022-05-17,13260.37,SSIBF
2022-05-18,13255.57,SSIBF
2022-05-19,13259.71,SSIBF
2022-05-20,13270.51,SSIBF
2022-05-23,13275.61,SSIBF
2022-05-24,13278.02,SSIBF
2022-05-25,13280.39,SSIBF
2022-05-26,13287.9,SSIBF
2022-05-27,13288.88,SSIBF
2022-05-30,13294.55,SSIBF
2022-05-31,13295.26,SSIBF
2022-06-01,13297.82,SSIBF
2022-06-02,13300.15,SSIBF
2022-06-03,13302.36,SSIBF
2022-06-06,13310.81,SSIBF
2022-06-07,13313.47,SSIBF
2022-06-08,13314.9,SSIBF
2022-06-09,13317.09,SSIBF
2022-06-10,13319.77,SSIBF
2022-06-13,13324.71,SSIBF
2022-06-14,13327.03,SSIBF
2022-06-15,13329.88,SSIBF
2022-06-16,13332.2,SSIBF
2022-06-17,13334.46,SSIBF
2022-06-20,13340.34,SSIBF
2022-06-21,13343.29,SSIBF
2022-06-22,13349.15,SSIBF
2022-06-23,13351.52,SSIBF
2022-06-24,13353.97,SSIBF
2022-06-27,13359.49,SSIBF
2022-06-28,13361.59,SSIBF
2022-06-29,13363.7,SSIBF
2022-06-30,13371.16,SSIBF
2022-07-01,13367.98,SSIBF
2022-07-04,13373.54,SSIBF
2022-07-05,13374.52,SSIBF
2022-07-06,13376.72,SSIBF
2022-07-07,13380.02,SSIBF
2022-07-08,13381.8,SSIBF
2022-07-11,13387.93,SSIBF
2022-07-12,13391.35,SSIBF
2022-07-13,13392.22,SSIBF
2022-07-14,13394.06,SSIBF
2022-07-15,13398.48,SSIBF
2022-07-18,13406.21,SSIBF
2022-07-19,13408.16,SSIBF
2022-07-20,13411.9,SSIBF
2022-07-21,13412.83,SSIBF
2022-07-22,13419.4,SSIBF
2022-07-25,13421.26,SSIBF
2022-07-26,13420.62,SSIBF
2022-07-27,13426.1,SSIBF
2022-07-28,13429.24,SSIBF
2022-07-29,13431.69,SSIBF
2022-08-01,13429.55,SSIBF
2022-08-02,13431.52,SSIBF
2022-08-03,13432.44,SSIBF
2022-08-04,13432.58,SSIBF
2022-08-05,13435.51,SSIBF
2022-08-08,13441.46,SSIBF
2022-08-09,13443.7,SSIBF
2022-08-10,13444.83,SSIBF
2022-08-11,13449.82,SSIBF
2022-08-12,13451.62,SSIBF
2022-08-15,13459.94,SSIBF
2022-08-16,13461.95,SSIBF
2022-08-17,13465.34,SSIBF
2022-08-18,13467.87,SSIBF
2022-08-19,13474.01,SSIBF
2022-08-22,13480.03,SSIBF
2022-08-23,13480.22,SSIBF
2022-08-24,13481.0,SSIBF
2022-08-25,13486.74,SSIBF
2022-08-26,13490.6,SSIBF
2022-08-29,13498.83,SSIBF
2022-08-30,13505.44,SSIBF
2022-08-31,13510.01,SSIBF
2022-09-05,13524.7,SSIBF
